billno,materialplanid_number,materialplanid_name,materialattr_title,dropbilltype_name,dropstatus_title,adviseorderqty,bizorderqty,orderdate,advisestartdate,startdate,adviseenddate,enddate,availabledate,planoperatenum,bizdropqty,advisedroptime,droptime,creator_name,rootdemandbillno,closestatus_title,createtime
JHJY-20260610-00062147,838-000153,HX---定位蘑菇头天线,外购,生产项目采购申请单,未投放,100.0000,100.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026031600000057,正常,2026-06-10 10:01:24
JHJY-20260610-00062148,838-000153,HX---定位蘑菇头天线,外购,生产项目采购申请单,未投放,100.0000,100.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026040900000070,正常,2026-06-10 10:01:24
JHJY-20260610-00062149,838-000153,HX---定位蘑菇头天线,外购,生产项目采购申请单,未投放,100.0000,100.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026031600000056,正常,2026-06-10 10:01:24
JHJY-20260610-00062150,838-000153,HX---定位蘑菇头天线,外购,生产项目采购申请单,未投放,3.0000,3.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026031600000056,正常,2026-06-10 10:01:24
JHJY-20260610-00062151,838-000153,HX---定位蘑菇头天线,外购,生产项目采购申请单,未投放,2.0000,2.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026031600000057,正常,2026-06-10 10:01:24
JHJY-20260610-00062152,838-000153,HX---定位蘑菇头天线,外购,生产项目采购申请单,未投放,20.0000,20.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026031600000056,正常,2026-06-10 10:01:24
JHJY-20260610-00062154,883-000052,YN501_显示器终端_(海外版)含盖,自制,汇报生产,未投放,50.0000,50.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026031600000057,正常,2026-06-10 10:01:24
JHJY-20260610-00062155,883-000052,YN501_显示器终端_(海外版)含盖,自制,汇报生产,未投放,50.0000,50.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026040900000070,正常,2026-06-10 10:01:24
JHJY-20260610-00062156,883-000052,YN501_显示器终端_(海外版)含盖,自制,汇报生产,未投放,50.0000,50.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026031600000056,正常,2026-06-10 10:01:24
JHJY-20260610-00062157,883-000052,YN501_显示器终端_(海外版)含盖,自制,汇报生产,未投放,40.0000,40.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026031600000056,正常,2026-06-10 10:01:24
JHJY-20260610-00062158,883-000052,YN501_显示器终端_(海外版)含盖,自制,汇报生产,未投放,16.0000,16.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026031600000056,正常,2026-06-10 10:01:24
JHJY-20260610-00062159,883-000052,YN501_显示器终端_(海外版)含盖,自制,汇报生产,未投放,2.0000,2.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026040900000070,正常,2026-06-10 10:01:24
JHJY-20260610-00062160,883-000052,YN501_显示器终端_(海外版)含盖,自制,汇报生产,未投放,5.0000,5.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026031600000056,正常,2026-06-10 10:01:24
JHJY-20260610-00062161,883-000052,YN501_显示器终端_(海外版)含盖,自制,汇报生产,未投放,2.0000,2.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026040900000070,正常,2026-06-10 10:01:24
JHJY-20260610-00062162,883-000052,YN501_显示器终端_(海外版)含盖,自制,汇报生产,未投放,5.0000,5.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026031600000056,正常,2026-06-10 10:01:24
JHJY-20260610-00062165,528-000031,YS221A接收机整机_国内版_整机,自制,汇报生产,未投放,78.0000,78.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026031600000056,正常,2026-06-10 10:01:24
JHJY-20260610-00062166,528-000031,YS221A接收机整机_国内版_整机,自制,汇报生产,未投放,22.0000,22.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026040900000070,正常,2026-06-10 10:01:24
JHJY-20260610-00062167,528-000031,YS221A接收机整机_国内版_整机,自制,汇报生产,未投放,349.0000,349.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026031600000056,正常,2026-06-10 10:01:24
JHJY-20260610-00062183,306-000001,YN503显示终端整机（国内）(412),自制,汇报生产,未投放,96.0000,96.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026031600000056,正常,2026-06-10 10:01:24
JHJY-20260610-00062197,528-000042,YS221E接收机整机_千寻星基版_单天线_整机,自制,汇报生产,未投放,11.0000,11.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026040900000070,正常,2026-06-10 10:01:24
JHJY-20260610-00062198,528-000042,YS221E接收机整机_千寻星基版_单天线_整机,自制,汇报生产,未投放,30.0000,30.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026031600000056,正常,2026-06-10 10:01:24
JHJY-20260610-00062199,528-000042,YS221E接收机整机_千寻星基版_单天线_整机,自制,汇报生产,未投放,10.0000,10.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026031600000056,正常,2026-06-10 10:01:24
JHJY-20260610-00062212,883-000083,YN501_显示器整机海外版(VM982)_新前壳+新屏_整机,自制,汇报生产,未投放,25.0000,25.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026031600000057,正常,2026-06-10 10:01:24
JHJY-20260610-00062213,883-000083,YN501_显示器整机海外版(VM982)_新前壳+新屏_整机,自制,汇报生产,未投放,50.0000,50.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026040900000070,正常,2026-06-10 10:01:24
JHJY-20260610-00062214,883-000083,YN501_显示器整机海外版(VM982)_新前壳+新屏_整机,自制,汇报生产,未投放,50.0000,50.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026031600000056,正常,2026-06-10 10:01:24
JHJY-20260610-00062215,883-000083,YN501_显示器整机海外版(VM982)_新前壳+新屏_整机,自制,汇报生产,未投放,40.0000,40.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026031600000056,正常,2026-06-10 10:01:24
JHJY-20260610-00062216,883-000083,YN501_显示器整机海外版(VM982)_新前壳+新屏_整机,自制,汇报生产,未投放,16.0000,16.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026031600000056,正常,2026-06-10 10:01:24
JHJY-20260610-00062217,883-000083,YN501_显示器整机海外版(VM982)_新前壳+新屏_整机,自制,汇报生产,未投放,2.0000,2.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026040900000070,正常,2026-06-10 10:01:24
JHJY-20260610-00062218,883-000083,YN501_显示器整机海外版(VM982)_新前壳+新屏_整机,自制,汇报生产,未投放,5.0000,5.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026031600000056,正常,2026-06-10 10:01:24
JHJY-20260610-00062219,883-000083,YN501_显示器整机海外版(VM982)_新前壳+新屏_整机,自制,汇报生产,未投放,2.0000,2.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026040900000070,正常,2026-06-10 10:01:24
JHJY-20260610-00062220,883-000083,YN501_显示器整机海外版(VM982)_新前壳+新屏_整机,自制,汇报生产,未投放,5.0000,5.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026031600000056,正常,2026-06-10 10:01:24
JHJY-20260610-00062221,588-000883,YS221_P0_(B40S)S01_PCBA,委外,普通委外,未投放,5.0000,5.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026040900000070,正常,2026-06-10 10:01:24
JHJY-20260610-00062222,588-000883,YS221_P0_(B40S)S01_PCBA,委外,普通委外,未投放,30.0000,30.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026031600000056,正常,2026-06-10 10:01:24
JHJY-20260610-00062223,588-000883,YS221_P0_(B40S)S01_PCBA,委外,普通委外,未投放,10.0000,10.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026031600000056,正常,2026-06-10 10:01:24
JHJY-20260610-00062234,356-000139,MMCX母座加高型,外购,生产项目采购申请单,未投放,1200.0000,1200.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,WWGD-20251224-000374,正常,2026-06-10 10:01:24
JHJY-20260610-00062235,356-000139,MMCX母座加高型,外购,生产项目采购申请单,未投放,5.0000,5.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026040900000070,正常,2026-06-10 10:01:24
JHJY-20260610-00062236,356-000139,MMCX母座加高型,外购,生产项目采购申请单,未投放,30.0000,30.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026031600000056,正常,2026-06-10 10:01:24
JHJY-20260610-00062237,356-000139,MMCX母座加高型,外购,生产项目采购申请单,未投放,10.0000,10.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026031600000056,正常,2026-06-10 10:01:24
JHJY-20260610-00062248,539-000384,贴片电阻,外购,生产项目采购申请单,未投放,20.0000,20.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,WWGD-20250922-000180,正常,2026-06-10 10:01:24
JHJY-20260610-00062249,539-000384,贴片电阻,外购,生产项目采购申请单,未投放,200.0000,200.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,WWGD-20251224-000374,正常,2026-06-10 10:01:24
JHJY-20260610-00062250,539-000384,贴片电阻,外购,生产项目采购申请单,未投放,70.0000,70.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026031600000056,正常,2026-06-10 10:01:24
JHJY-20260610-00062258,795-000796,YN502电源屏蔽罩支架,外购,生产项目采购申请单,未投放,4.0000,4.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,WWGD-20250903-000160,正常,2026-06-10 10:01:24
JHJY-20260610-00062259,795-000796,YN502电源屏蔽罩支架,外购,生产项目采购申请单,未投放,40.0000,40.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,WWGD-20250922-000180,正常,2026-06-10 10:01:24
JHJY-20260610-00062260,795-000796,YN502电源屏蔽罩支架,外购,生产项目采购申请单,未投放,400.0000,400.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,WWGD-20251224-000374,正常,2026-06-10 10:01:24
JHJY-20260610-00062261,795-000796,YN502电源屏蔽罩支架,外购,生产项目采购申请单,未投放,140.0000,140.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026031600000056,正常,2026-06-10 10:01:24
JHJY-20260610-00062276,849-000149,M3垫片,外购,生产项目采购申请单,未投放,127.0000,127.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,WWGD-20251224-000374,正常,2026-06-10 10:01:24
JHJY-20260610-00062277,849-000149,M3垫片,外购,生产项目采购申请单,未投放,25.0000,25.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026031600000057,正常,2026-06-10 10:01:24
JHJY-20260610-00062278,849-000149,M3垫片,外购,生产项目采购申请单,未投放,50.0000,50.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026040900000070,正常,2026-06-10 10:01:24
JHJY-20260610-00062279,849-000149,M3垫片,外购,生产项目采购申请单,未投放,50.0000,50.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026031600000056,正常,2026-06-10 10:01:24
JHJY-20260610-00062280,849-000149,M3垫片,外购,生产项目采购申请单,未投放,40.0000,40.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026031600000056,正常,2026-06-10 10:01:24
JHJY-20260610-00062281,849-000149,M3垫片,外购,生产项目采购申请单,未投放,16.0000,16.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026031600000056,正常,2026-06-10 10:01:24
JHJY-20260610-00062282,849-000149,M3垫片,外购,生产项目采购申请单,未投放,2.0000,2.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026040900000070,正常,2026-06-10 10:01:24
JHJY-20260610-00062283,849-000149,M3垫片,外购,生产项目采购申请单,未投放,5.0000,5.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026031600000056,正常,2026-06-10 10:01:24
JHJY-20260610-00062284,849-000149,M3垫片,外购,生产项目采购申请单,未投放,2.0000,2.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026040900000070,正常,2026-06-10 10:01:24
JHJY-20260610-00062285,849-000149,M3垫片,外购,生产项目采购申请单,未投放,5.0000,5.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026031600000056,正常,2026-06-10 10:01:24
JHJY-20260610-00062292,321-000543,YS221_P0_PCB,外购,生产项目采购申请单,未投放,5.0000,5.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026040900000070,正常,2026-06-10 10:01:24
JHJY-20260610-00062293,321-000543,YS221_P0_PCB,外购,生产项目采购申请单,未投放,30.0000,30.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026031600000056,正常,2026-06-10 10:01:24
JHJY-20260610-00062294,321-000543,YS221_P0_PCB,外购,生产项目采购申请单,未投放,10.0000,10.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026031600000056,正常,2026-06-10 10:01:24
JHJY-20260610-00062295,588-000768,GPS模块B40S_BDS_P0_S01_PCBA,委外,普通委外,未投放,5.0000,5.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026040900000070,正常,2026-06-10 10:01:24
JHJY-20260610-00062296,588-000768,GPS模块B40S_BDS_P0_S01_PCBA,委外,普通委外,未投放,30.0000,30.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026031600000056,正常,2026-06-10 10:01:24
JHJY-20260610-00062297,588-000768,GPS模块B40S_BDS_P0_S01_PCBA,委外,普通委外,未投放,10.0000,10.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026031600000056,正常,2026-06-10 10:01:24
JHJY-20260610-00062298,795-000945,YN503主板电源屏蔽罩,外购,生产项目采购申请单,未投放,60.0000,60.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,WWGD-20250922-000180,正常,2026-06-10 10:01:24
JHJY-20260610-00062299,795-000945,YN503主板电源屏蔽罩,外购,生产项目采购申请单,未投放,600.0000,600.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,WWGD-20251224-000374,正常,2026-06-10 10:01:24
JHJY-20260610-00062300,795-000945,YN503主板电源屏蔽罩,外购,生产项目采购申请单,未投放,210.0000,210.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026031600000056,正常,2026-06-10 10:01:24
JHJY-20260610-00062302,733-000245,一体成型功率电感,外购,生产项目采购申请单,未投放,1.0000,1.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,WWGD-20250903-000160,正常,2026-06-10 10:01:24
JHJY-20260610-00062303,733-000245,一体成型功率电感,外购,生产项目采购申请单,未投放,20.0000,20.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,WWGD-20250922-000180,正常,2026-06-10 10:01:24
JHJY-20260610-00062304,733-000245,一体成型功率电感,外购,生产项目采购申请单,未投放,200.0000,200.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,WWGD-20251224-000374,正常,2026-06-10 10:01:24
JHJY-20260610-00062305,733-000245,一体成型功率电感,外购,生产项目采购申请单,未投放,70.0000,70.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026031600000056,正常,2026-06-10 10:01:24
JHJY-20260610-00062308,356-000119,34针连接器,外购,生产项目采购申请单,未投放,20.0000,20.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,WWGD-20250922-000180,正常,2026-06-10 10:01:24
JHJY-20260610-00062309,356-000119,34针连接器,外购,生产项目采购申请单,未投放,200.0000,200.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,WWGD-20251224-000374,正常,2026-06-10 10:01:24
JHJY-20260610-00062310,356-000119,34针连接器,外购,生产项目采购申请单,未投放,70.0000,70.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026031600000056,正常,2026-06-10 10:01:24
JHJY-20260610-00062311,539-000096,贴片电阻,外购,生产项目采购申请单,未投放,1.0000,1.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,WWGD-20250903-000160,正常,2026-06-10 10:01:24
JHJY-20260610-00062312,539-000096,贴片电阻,外购,生产项目采购申请单,未投放,20.0000,20.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,WWGD-20250922-000180,正常,2026-06-10 10:01:24
JHJY-20260610-00062313,539-000096,贴片电阻,外购,生产项目采购申请单,未投放,200.0000,200.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,WWGD-20251224-000374,正常,2026-06-10 10:01:24
JHJY-20260610-00062314,539-000096,贴片电阻,外购,生产项目采购申请单,未投放,70.0000,70.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026031600000056,正常,2026-06-10 10:01:24
JHJY-20260610-00062315,321-000555,YN503_Mainboard_P1_PCB,外购,生产项目采购申请单,未投放,20.0000,20.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,WWGD-20250922-000180,正常,2026-06-10 10:01:24
JHJY-20260610-00062316,321-000555,YN503_Mainboard_P1_PCB,外购,生产项目采购申请单,未投放,200.0000,200.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,WWGD-20251224-000374,正常,2026-06-10 10:01:24
JHJY-20260610-00062317,321-000555,YN503_Mainboard_P1_PCB,外购,生产项目采购申请单,未投放,70.0000,70.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026031600000056,正常,2026-06-10 10:01:24
JHJY-20260610-00062322,554-000034,异步升压转换器,外购,生产项目采购申请单,未投放,1.0000,1.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,WWGD-20250903-000160,正常,2026-06-10 10:01:24
JHJY-20260610-00062323,733-000050,贴片共模电感,外购,生产项目采购申请单,未投放,288.0000,288.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026031600000056,正常,2026-06-10 10:01:24
JHJY-20260610-00062324,454-000034,TVS二极管,外购,生产项目采购申请单,未投放,1400.0000,1400.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,WWGD-20251224-000374,正常,2026-06-10 10:01:24
JHJY-20260610-00062325,356-000062,天线底座,外购,生产项目采购申请单,未投放,300.0000,300.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,WWGD-20251224-000374,正常,2026-06-10 10:01:24
JHJY-20260610-00062326,725-000037,贴片陶瓷电容,外购,生产项目采购申请单,未投放,6.0000,6.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,WWGD-20250903-000160,正常,2026-06-10 10:01:24
JHJY-20260610-00062327,539-000157,贴片电阻,外购,生产项目采购申请单,未投放,20.0000,20.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,WWGD-20250922-000180,正常,2026-06-10 10:01:24
JHJY-20260610-00062328,539-000157,贴片电阻,外购,生产项目采购申请单,未投放,200.0000,200.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,WWGD-20251224-000374,正常,2026-06-10 10:01:24
JHJY-20260610-00062329,539-000157,贴片电阻,外购,生产项目采购申请单,未投放,70.0000,70.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026031600000056,正常,2026-06-10 10:01:24
JHJY-20260610-00062331,725-000172,贴片陶瓷电容,外购,生产项目采购申请单,未投放,2.0000,2.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,WWGD-20250903-000160,正常,2026-06-10 10:01:24
JHJY-20260610-00062332,725-000172,贴片陶瓷电容,外购,生产项目采购申请单,未投放,600.0000,600.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,WWGD-20251224-000374,正常,2026-06-10 10:01:24
JHJY-20260610-00062334,725-000083,贴片陶瓷电容,外购,生产项目采购申请单,未投放,40.0000,40.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,WWGD-20250922-000180,正常,2026-06-10 10:01:24
JHJY-20260610-00062335,725-000083,贴片陶瓷电容,外购,生产项目采购申请单,未投放,400.0000,400.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,WWGD-20251224-000374,正常,2026-06-10 10:01:24
JHJY-20260610-00062336,725-000083,贴片陶瓷电容,外购,生产项目采购申请单,未投放,140.0000,140.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,杨英敏,YCD2026031600000056,正常,2026-06-10 10:01:24
