material_code,material_name,modelnum,huid_productline_name,baseunit_number,baseunit_name,group_name,group_type,materialattr,purchase_fixedleadtime,purchase_huid_batchqty,purchase_huid_minlotsize,product_fixedleadtime,material_standard_price,product_status
454-000302,Sample Business Label 0c135faf,KEU0524P,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5680b573,Purchased,56.00,,,1.00,0.088027,Sample Business Label 14d9bbad
725-000142,Sample Business Label 05087a91,"10uF,25V,0603,20%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 07789cfe,Purchased,70.00,,,1.00,0.060455,Sample Business Label 14d9bbad
454-000023,Sample Business Label cd58a380,ESD5Z12T1G,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5680b573,Purchased,63.00,,,1.00,,Sample Business Label 14d9bbad
165-002280,Sample Business Label 3a3bd678,Sample Business Label 97c160ed,Autonomous Driving,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,14.00,,,1.00,,Sample Business Label 14d9bbad
972-000590,Sample Business Label 7f655a45,GP2S+,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 09caa247,Purchased,84.00,,,1.00,9.500023,Sample Business Label 14d9bbad
539-000352,Sample Business Label b85ec631,"110K,0603,1%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5fe53d48,Purchased,84.00,,,1.00,0.003503,Sample Business Label 14d9bbad
838-000314,Sample Business Label d564fa0e,Sample Business Label c6124687,Sample Business Label 735ac064,pcs,piece,Sample Business Label 0e5444d0,Sample Business Label 6e9ebdaf,Purchased,28.00,,,1.00,,Sample Business Label 14d9bbad
972-000617,Sample Business Label b9889c19,TM0103-TASH421-X02,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 09caa247,Purchased,45.00,,,1.00,1.639969,Sample Business Label 14d9bbad
356-000384,Sample Business Label 76cb18d6,ZZKA1251WV-S-6P,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label db158135,Purchased,25.00,,,1.00,0.175037,Sample Business Label 14d9bbad
358-000120,PMOS,KMPL1050AP-13,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5bce86f3,Purchased,112.00,,,1.00,1.049996,Sample Business Label 14d9bbad
733-000203,Sample Business Label 43b7aeb5,OR5040-680M,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label f3f2ee9b,Purchased,31.00,,,1.00,0.149951,Sample Business Label 14d9bbad
356-000433,Sample Business Label 90690458,XB1503A-004R-TAGF,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label db158135,Purchased,25.00,,,1.00,0.549971,Sample Business Label 14d9bbad
972-000937,Sample Business Label ed904416,NXR7999VF,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 09caa247,Purchased,112.00,,,1.00,28.000044,Sample Business Label 14d9bbad
725-000070,Sample Business Label 05087a91,"22uF,6.3V,0603,20%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 07789cfe,Purchased,70.00,,,1.00,0.028024,Sample Business Label 14d9bbad
165-002378,Sample Business Label e917764c,Sample Business Label d449f359,Autonomous Driving,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,14.00,,,1.00,0.049720,Sample Business Label 14d9bbad
588-000331,UB200_KeyBoard_P2_S01_PCBA,UB200_KeyBoard_P2_S01_PCBA,Sample Business Label 735ac064,pcs,piece,Sample Business Label f0207843,Sample Business Label 6ca8a46d,Outsourced,8.00,,,1.00,,Sample Business Label 14d9bbad
539-000040,Sample Business Label b85ec631,"20K,0402,1%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5fe53d48,Purchased,84.00,,,1.00,0.001921,Sample Business Label 14d9bbad
972-000807,Sample Business Label fb9c1b1c,UPP363080-T6TR,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 09caa247,Purchased,112.00,,,1.00,0.849986,Sample Business Label 14d9bbad
367-000102,Sample Business Label e8c4b42d,Sample Business Label 6a106dcd,Sample Business Label 1674b06f,pcs,piece,Sample Business Label e9fffb2c,Sample Business Label f51590d4,In-house,1.00,,,1.00,,Sample Business Label 14d9bbad
972-000802,Sample Business Label 041d51c3,M511C-2C：S2-I4065,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 09caa247,Purchased,28.00,,,1.00,12.200045,Sample Business Label 14d9bbad
725-000084,Sample Business Label 05087a91,"10UF,16V,0603,10%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 07789cfe,Purchased,126.00,,,1.00,0.049833,Sample Business Label 14d9bbad
539-000541,Sample Business Label b85ec631,13K，0402，1%,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5fe53d48,Purchased,84.00,,,1.00,0.001469,Sample Business Label 14d9bbad
353-000186,Sample Business Label acf70782,,Sample Business Label 96053b3e,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label e1a5ffe2,In-house,1.00,,,1.00,,Sample Business Label 14d9bbad
725-000329,Sample Business Label 05087a91,"10nF,50V,0402,10%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 07789cfe,Purchased,98.00,,,1.00,0.002599,Sample Business Label 14d9bbad
539-000063,Sample Business Label b85ec631,"240R,0402,1%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5fe53d48,Purchased,84.00,,,1.00,0.001921,Sample Business Label 14d9bbad
165-001423,Sample Business Label 231a4984,Sample Business Label 83fe873b,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,14.00,,,1.00,,Sample Business Label 14d9bbad
725-000246,Sample Business Label 05087a91,"10uF,10V,0805,10%,X7R",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 07789cfe,Purchased,126.00,,,1.00,0.044974,Sample Business Label 14d9bbad
165-001934,Sample Business Label 620777a8,Sample Business Label 71c32e8c,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,28.00,,,1.00,,Sample Business Label 14d9bbad
994-000154,Sample Business Label 5f093ea5,Sample Business Label 8c51054d,Sample Business Label 7bdc2d0a,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label d9643929,Purchased,1.00,,,1.00,3.419945,Sample Business Label 14d9bbad
849-001266,Sample Business Label 8d5c3ba4,Sample Business Label 6cb658f4,Sample Business Label 96053b3e,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 0f3d50d5,Purchased,1.00,,,1.00,1.808000,Sample Business Label 14d9bbad
725-000407,Sample Business Label ffd9a3bc,"VDC 25V,10UF,-55~105°%20",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 07789cfe,Purchased,56.00,,,1.00,1.150001,Sample Business Label 14d9bbad
725-000165,Sample Business Label 2b6aed53,BWS5R5474V,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 07789cfe,Purchased,42.00,,,1.00,1.330010,Sample Business Label 14d9bbad
539-000075,Sample Business Label b85ec631,"16.9K,0402,1%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5fe53d48,Purchased,98.00,,,1.00,0.001921,Sample Business Label 14d9bbad
849-001290,Sample Business Label 1193ee20,Sample Business Label 7bd6d90a,Sample Business Label 96053b3e,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 0f3d50d5,Purchased,1.00,,,1.00,0.078196,Sample Business Label 14d9bbad
358-000075,MOSFET,KMTL3407A,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5bce86f3,Purchased,84.00,,,1.00,0.095033,Sample Business Label 14d9bbad
165-003436,Sample Business Label 5b4dae04,T2,Sample Business Label 96053b3e,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,1.00,,,1.00,85.499981,Sample Business Label 14d9bbad
725-000138,Sample Business Label 05087a91,"220nF,25v,0402,10%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 07789cfe,Purchased,126.00,,,1.00,0.012995,Sample Business Label 14d9bbad
454-000337,Sample Business Label 13a7d943,SMBJ6.5CA,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5680b573,Purchased,70.00,,,1.00,0.134018,Sample Business Label 14d9bbad
165-000758,Sample Business Label ba640a19,818000377,Sample Business Label 5c716e22,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,21.00,,,1.00,,Sample Business Label 14d9bbad
356-000610,Sample Business Label 997c39c5,Sample Business Label b8642c3b,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label db158135,Purchased,35.00,,,1.00,1.299952,Sample Business Label 14d9bbad
972-000623,Sample Business Label bcae7b88,BL-M8821CS2-VI,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 09caa247,Purchased,60.00,,,1.00,19.000046,Sample Business Label 14d9bbad
849-001315,Sample Business Label 3f6a34b9,Sample Business Label 75aa32f8,Sample Business Label 96053b3e,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 0f3d50d5,Purchased,1.00,,,1.00,0.046104,Sample Business Label 14d9bbad
165-002674,Sample Business Label f99e9bef,Sample Business Label 9324171a,Autonomous Driving,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,35.00,,,1.00,0.820041,Sample Business Label 14d9bbad
838-000403,Sample Business Label 99841fd2,Sample Business Label 8efb9283,Autonomous Driving,pcs,piece,Sample Business Label 0e5444d0,Sample Business Label 6e9ebdaf,Purchased,35.00,,,1.00,4.099979,Sample Business Label 14d9bbad
165-001207,Sample Business Label 40130f94,Sample Business Label 455a04f9,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,21.00,,,1.00,,Sample Business Label 14d9bbad
972-000743,Sample Business Label ad11979b,TGM3766YTN5G/TR,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 09caa247,Purchased,64.00,,,1.00,,Sample Business Label 14d9bbad
539-000428,Sample Business Label b85ec631,"1.4R,1206,1%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5fe53d48,Purchased,112.00,,,1.00,0.029041,Sample Business Label 14d9bbad
849-000005,Sample Business Label 3aebe691,Sample Business Label 8b59284c,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 0f3d50d5,Purchased,13.00,,,1.00,,Sample Business Label 14d9bbad
539-000009,Sample Business Label b85ec631,"10.2K,0402,1%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5fe53d48,Purchased,84.00,,,1.00,0.001469,Sample Business Label 14d9bbad
165-000762,Sample Business Label f911db11,Sample Business Label 5b33bdba,Autonomous Driving,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,21.00,,,1.00,,Sample Business Label 14d9bbad
403-000034,Sample Business Label 7a97808a,18650/32E,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 78e42e38,Purchased,33.00,,,1.00,37.000042,Sample Business Label 14d9bbad
849-001175,Sample Business Label 89ce3ac3,Sample Business Label ad945f6b,Sample Business Label 96053b3e,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 0f3d50d5,Purchased,28.00,,,1.00,14.999959,Sample Business Label 14d9bbad
358-000148,Sample Business Label c7de58d3,Si2325DS -T1-E3,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5bce86f3,Purchased,140.00,,,1.00,1.650026,Sample Business Label 14d9bbad
725-000133,Sample Business Label 05087a91,"470nF,50V,0603,10%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 07789cfe,Purchased,126.00,,,1.00,0.160008,Sample Business Label 14d9bbad
725-000047,Sample Business Label 05087a91,"10UF,50V,1206,10%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 07789cfe,Purchased,56.00,,,1.00,0.124978,Sample Business Label 14d9bbad
725-000014,Sample Business Label 05087a91,"1uF,25V,0603,10%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 07789cfe,Purchased,56.00,,,1.00,0.021244,Sample Business Label 14d9bbad
363-000574,Sample Business Label db636d89,,Sample Business Label 96053b3e,pcs,piece,Sample Business Label 0e5444d0,Sample Business Label 797c70ef,Purchased,35.00,,,1.00,27.462729,Sample Business Label 14d9bbad
733-000063,Sample Business Label c16ef3b5,MQW18AN68NG80D,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label f3f2ee9b,Purchased,140.00,,,1.00,0.250973,Sample Business Label 14d9bbad
733-000211,Sample Business Label 1ef5a5d1,TWPA4020SR47NT,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label f3f2ee9b,Purchased,63.00,,,1.00,0.200010,Sample Business Label 14d9bbad
733-000050,Sample Business Label 26a99aed,JCMEF112P900MFR,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label f3f2ee9b,Purchased,28.00,,,1.00,0.129950,Sample Business Label 14d9bbad
849-001215,Sample Business Label 9472ca5c,Sample Business Label 03a32517,Sample Business Label 96053b3e,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 0f3d50d5,Purchased,1.00,,,1.00,16.000009,Sample Business Label 14d9bbad
972-000736,EMMC,GEMDNN032G-C9A55,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 09caa247,Purchased,72.00,,,1.00,195.000032,Sample Business Label 14d9bbad
539-000025,Sample Business Label b85ec631,"1K,1206,1%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5fe53d48,Purchased,84.00,,,1.00,0.011978,Sample Business Label 14d9bbad
165-003342,Sample Business Label af46a0ce,Sample Business Label 969c15c5,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,28.00,,,1.00,19.390009,Sample Business Label 14d9bbad
972-000071,Sample Business Label ed904416,NXA2500EL,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 09caa247,Purchased,84.00,,,1.00,,Sample Business Label 14d9bbad
972-000476,Sample Business Label 6a3353a4,FH211020-9EBD-4A70,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 09caa247,Purchased,13.00,,,1.00,,Sample Business Label 14d9bbad
165-001439,Sample Business Label cd67aea4,Sample Business Label b8c94821,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,35.00,,,1.00,,Sample Business Label 14d9bbad
588-000608,UA400_BDYW_P5_PCBA,UA400_BDYW_P5_PCBA,Sample Business Label 5c716e22,pcs,piece,Sample Business Label f0207843,Sample Business Label 6ca8a46d,Outsourced,18.00,,,1.00,,Sample Business Label 14d9bbad
359-000034,Sample Business Label 7c18dc5a,HJL18-081PA,Sample Business Label 96053b3e,pcs,piece,Sample Business Label 17302eae,Sample Business Label ddf8bc50,Purchased,1.00,,,1.00,17.999996,Sample Business Label 14d9bbad
895-000085,Sample Business Label 62e18f1f,JQ-TS-D021,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label d7716c4a,Purchased,25.00,,,1.00,1.359955,Sample Business Label 14d9bbad
849-000025,Sample Business Label 1f07f663,Sample Business Label 5de99575,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 0f3d50d5,Purchased,15.00,,,1.00,,Sample Business Label 14d9bbad
165-000766,Sample Business Label 050769c4,Sample Business Label e31962a7,Autonomous Driving,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,21.00,,,1.00,,Sample Business Label 14d9bbad
972-000238,Sample Business Label c9fa6e5c,EIO6012CST6,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 09caa247,Purchased,42.00,,,1.00,0.449966,Sample Business Label 14d9bbad
588-000466,YC540S_SPRINKLER_P0_S02_PCBA,YC540S_SPRINKLER_P0_S02_PCBA,Sample Business Label 1674b06f,pcs,piece,Sample Business Label f0207843,Sample Business Label 6ca8a46d,Outsourced,33.00,,,1.00,,Sample Business Label 14d9bbad
795-000906,Sample Business Label b7fb6af8,Sample Business Label 10cf5ccf,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 2d85aff0,Purchased,21.00,,,1.00,0.300015,Sample Business Label 14d9bbad
849-001219,Sample Business Label b3e084f4,Sample Business Label 03a32517,Sample Business Label 96053b3e,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 0f3d50d5,Purchased,1.00,,,1.00,55.000038,Sample Business Label 14d9bbad
795-001174,Sample Business Label 7c8695d2,Sample Business Label 5cfdcc7b,Sample Business Label 96053b3e,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 2d85aff0,Purchased,28.00,,,1.00,20.136600,Sample Business Label 14d9bbad
356-000236,Sample Business Label 4160e27d,B2004WRB-2X7P,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label db158135,Purchased,30.00,,,1.00,,Sample Business Label 14d9bbad
795-000516,Sample Business Label ea0cdfd5,Sample Business Label de0d0d1e,Autonomous Driving,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 2d85aff0,Purchased,14.00,,,1.00,,Sample Business Label 14d9bbad
165-003403,Sample Business Label 00be99b2,Sample Business Label 770ccf80,Sample Business Label 96053b3e,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,1.00,,,1.00,,Sample Business Label 14d9bbad
539-000043,Sample Business Label b85ec631,"37.4K,0402,1%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5fe53d48,Purchased,84.00,,,1.00,0.001469,Sample Business Label 14d9bbad
733-000118,Sample Business Label 43b7aeb5,OR4030-4R7M,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label f3f2ee9b,Purchased,30.00,,,1.00,0.113000,Sample Business Label 14d9bbad
356-000559,Sample Business Label 60be4b65,QF202A62B-05V043-1TR,Autonomous Driving,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label db158135,Purchased,25.00,,,1.00,0.649976,Sample Business Label 14d9bbad
588-000447,Sample Business Label f2dd5e15,Sample Business Label f2dd5e15,Sample Business Label 1674b06f,pcs,piece,Sample Business Label f0207843,Sample Business Label 6ca8a46d,Outsourced,33.00,,,1.00,,Sample Business Label 14d9bbad
795-000478,Sample Business Label f718161d,L*W*H=24*5*3mm，6W,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 2d85aff0,Purchased,14.00,,,1.00,,Sample Business Label 14d9bbad
358-000112,Sample Business Label c7de58d3,KMTJ210P02A,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5bce86f3,Purchased,84.00,,,1.00,0.120006,Sample Business Label 14d9bbad
356-000479,V23005-01,Sample Business Label 9a45fab4,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label db158135,Purchased,30.00,,,1.00,1.899982,Sample Business Label 14d9bbad
606-001069,Sample Business Label ea3ee9ae,Sample Business Label 3de8a276,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 0e5444d0,Sample Business Label 84fc6382,Purchased,14.00,,,1.00,270.000053,Sample Business Label 14d9bbad
733-000007,Sample Business Label a49aa04c,NAPM0630F-100M-LF,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label f3f2ee9b,Purchased,28.00,,,1.00,0.489968,Sample Business Label 14d9bbad
165-003392,Sample Business Label 66d87fa6,Sample Business Label b8ba89cc,Sample Business Label 96053b3e,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,1.00,,,1.00,252.999994,Sample Business Label 14d9bbad
353-000189,Sample Business Label 5236e852,,Sample Business Label 96053b3e,pcs,piece,Sample Business Label f0207843,Sample Business Label e1a5ffe2,In-house,,,,1.00,,Sample Business Label 14d9bbad
725-000015,Sample Business Label 05087a91,"4.7uF,10V,0603,10%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 07789cfe,Purchased,56.00,,,1.00,0.012995,Sample Business Label 14d9bbad
725-000436,Sample Business Label 05087a91,1.5nF，16V，0201，±10%，X7R,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 07789cfe,Purchased,98.00,,,1.00,0.003051,Sample Business Label 14d9bbad
972-000225,MCU,GS32R274KSK2MMM,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 09caa247,Purchased,363.00,,,1.00,,Sample Business Label 14d9bbad
554-000074,Sample Business Label 606c52f7,TGM2040-1.8YN5G/TR,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 042b653a,Purchased,70.00,,,1.00,0.264985,Sample Business Label 14d9bbad
358-000074,Sample Business Label a1d3a332,KMSH1004AE-13,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5bce86f3,Purchased,84.00,,,1.00,2.079991,Sample Business Label 14d9bbad
539-000451,Sample Business Label b85ec631,"33R,0603,1%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5fe53d48,Purchased,84.00,,,1.00,0.020001,Sample Business Label 14d9bbad
994-000506,Sample Business Label 3ae758bc,Sample Business Label c207247a,Sample Business Label 5c716e22,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label d9643929,Purchased,35.00,,,1.00,,Sample Business Label 14d9bbad
165-003408,Sample Business Label b2260fa6,QA66+30GF,Sample Business Label 96053b3e,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,1.00,,,1.00,200.000056,Sample Business Label 14d9bbad
725-000008,Sample Business Label 05087a91,"6.8nF,50V,0402,10%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 07789cfe,Purchased,126.00,,,1.00,0.005989,Sample Business Label 14d9bbad
849-000793,Sample Business Label 9a6ee307,Sample Business Label 923bcd04,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 0f3d50d5,Purchased,21.00,,,1.00,,Sample Business Label 14d9bbad
849-001394,Sample Business Label 9e093cdd,Sample Business Label a3fbbf1f,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 0f3d50d5,Purchased,1.00,,,1.00,,Sample Business Label 14d9bbad
358-000010,Sample Business Label a1d3a332,TI2304DDS-T1-GE3,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5bce86f3,Purchased,140.00,,,1.00,0.685797,Sample Business Label 14d9bbad
165-003085,Sample Business Label 5a236ff5,Sample Business Label 97428e5d,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,28.00,,,1.00,9.500023,Sample Business Label 14d9bbad
165-001417,Sample Business Label 3171c671,Sample Business Label 3fe64bfa,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,35.00,,,1.00,,Sample Business Label 14d9bbad
165-002307,Sample Business Label 3706fddd,Sample Business Label f6ead2b7,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,28.00,,,1.00,,Sample Business Label 14d9bbad
539-000015,Sample Business Label b85ec631,"53.6K,0402,1%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5fe53d48,Purchased,98.00,,,1.00,0.001469,Sample Business Label 14d9bbad
588-000464,YC402_SK3568_P2_S01_PCBA,YC402_SK3568_P2_S01_PCBA,Sample Business Label 1674b06f,pcs,piece,Sample Business Label f0207843,Sample Business Label 6ca8a46d,Outsourced,33.00,,,1.00,,Sample Business Label 14d9bbad
358-000013,Sample Business Label a1d3a332,CSS138LT1G,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5bce86f3,Purchased,140.00,,,1.00,,Sample Business Label 14d9bbad
972-000672,Sample Business Label b8828692,NC280M-B0,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 09caa247,Purchased,28.00,,,1.00,16.000009,Sample Business Label 14d9bbad
725-000083,Sample Business Label 05087a91,"2.2UF,25V,0603,10%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 07789cfe,Purchased,70.00,,,1.00,0.020453,Sample Business Label 14d9bbad
321-000364,Sample Business Label 165a0f45,Sample Business Label 165a0f45,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 17302eae,Sample Business Label cbf023bc,Purchased,40.00,,,1.00,11.279999,Sample Business Label 14d9bbad
733-000095,Sample Business Label de3ed42c,CLM18SG700TN1D,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label f3f2ee9b,Purchased,140.00,,,1.00,0.109949,Sample Business Label 14d9bbad
795-000661,Sample Business Label 51b37787,Sample Business Label 784067b3,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 2d85aff0,Purchased,35.00,,,1.00,,Sample Business Label 14d9bbad
539-000291,Sample Business Label b85ec631,"2K,0805,1%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5fe53d48,Purchased,112.00,,,1.00,0.011978,Sample Business Label 14d9bbad
725-000032,Sample Business Label 05087a91,"47nF,50V,0402,10%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 07789cfe,Purchased,126.00,,,1.00,0.023956,Sample Business Label 14d9bbad
972-000328,Sample Business Label 9cf7bc28,NXT906AM,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 09caa247,Purchased,28.00,,,1.00,16.500034,Sample Business Label 14d9bbad
733-000236,Sample Business Label 1ef5a5d1,TWPA6028S4R7NT,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label f3f2ee9b,Purchased,42.00,,,1.00,0.233006,Sample Business Label 14d9bbad
539-000110,Sample Business Label b85ec631,"1K,0603,1%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5fe53d48,Purchased,84.00,,,1.00,0.003616,Sample Business Label 14d9bbad
165-001967,Sample Business Label 557e705e,Sample Business Label 30b7f858,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,28.00,,,1.00,,Sample Business Label 14d9bbad
849-001286,Sample Business Label b64fce68,Sample Business Label 45df7a5c,Sample Business Label 96053b3e,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 0f3d50d5,Purchased,1.00,,,1.00,0.807950,Sample Business Label 14d9bbad
