id,billno,biztime,billtype_name,org_name,auditdate,entry_id,material_number,material_name,qty,unit_name,huid_xmh_name,srcbillid,srcbillnumber,srcbillentryid,joinqty,rowclosestatus_title,rowterminatestatus_title
0000029502,CGSQ-260309-000024,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:46,0000029521,356-000609,Sample Business Label f5360559,810.0000,piece,HD5180-003-2603-1.3K,0,,0,810.0000,Closed,Normal
0000029502,CGSQ-260309-000024,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:46,0000029522,356-000610,Sample Business Label 997c39c5,1620.0000,piece,HD5180-003-2603-1.3K,0,,0,1620.0000,Closed,Normal
0000029502,CGSQ-260309-000024,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:46,0000029523,356-000612,Sample Business Label 89f95628,1620.0000,piece,HD5180-003-2603-1.3K,0,,0,1620.0000,Closed,Normal
0000029502,CGSQ-260309-000024,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:46,0000029524,356-000613,Sample Business Label 54c09df4,4050.0000,piece,HD5180-003-2603-1.3K,0,,0,4050.0000,Closed,Normal
0000029502,CGSQ-260309-000024,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:46,0000029525,356-000614,Sample Business Label 6b8e7bbb,810.0000,piece,HD5180-003-2603-1.3K,0,,0,810.0000,Closed,Normal
0000029502,CGSQ-260309-000024,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:46,0000029526,356-000615,Sample Business Label 84c97fdf,3240.0000,piece,HD5180-003-2603-1.3K,0,,0,3240.0000,Closed,Normal
0000029502,CGSQ-260309-000024,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:46,0000029527,733-000174,Sample Business Label 5d4aa9a6,20000.0000,piece,HD5180-003-2603-1.3K,0,,0,20000.0000,Closed,Normal
0000029502,CGSQ-260309-000024,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:46,0000029528,733-000203,Sample Business Label 43b7aeb5,810.0000,piece,HD5180-003-2603-1.3K,0,,0,810.0000,Closed,Normal
0000029502,CGSQ-260309-000024,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:46,0000029529,364-000041,Sample Business Label 0ef46b3b,1000.0000,piece,HD5180-003-2603-1.3K,0,,0,1000.0000,Closed,Normal
0000029502,CGSQ-260309-000024,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:46,0000029530,364-000077,Sample Business Label 5d4aa9a6,810.0000,piece,HD5180-003-2603-1.3K,0,,0,810.0000,Closed,Normal
0000029502,CGSQ-260309-000024,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:46,0000029531,321-000172,Sample Business Label b8952ce7,900.0000,piece,HD5180-003-2603-1.3K,0,,0,900.0000,Closed,Normal
0000029502,CGSQ-260309-000024,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:46,0000029532,321-000367,Sample Business Label f8770645,300.0000,piece,HD5180-003-2603-1.3K,0,,0,300.0000,Closed,Normal
0000029502,CGSQ-260309-000024,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:46,0000029533,321-000392,YN402_MAIN_P2_PCB,700.0000,piece,HD5180-003-2603-1.3K,0,,0,700.0000,Closed,Normal
0000029502,CGSQ-260309-000024,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:46,0000029534,321-000393,Sample Business Label 3ff46323,640.0000,piece,HD5180-003-2603-1.3K,0,,0,640.0000,Closed,Normal
0000029502,CGSQ-260309-000024,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:46,0000029535,321-000427,Sample Business Label c9524659,600.0000,piece,HD5180-003-2603-1.3K,0,,0,600.0000,Closed,Normal
0000029502,CGSQ-260309-000024,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:46,0000029536,321-000442,Sample Business Label 8ee80075,1000.0000,piece,HD5180-003-2603-1.3K,0,,0,1000.0000,Closed,Normal
0000029502,CGSQ-260309-000024,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:46,0000029537,321-000456,Sample Business Label 218b6162,880.0000,piece,HD5180-003-2603-1.3K,0,,0,880.0000,Closed,Normal
0000029502,CGSQ-260309-000024,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:46,0000029538,321-000460,Sample Business Label e818c755,880.0000,piece,HD5180-003-2603-1.3K,0,,0,880.0000,Closed,Normal
0000029502,CGSQ-260309-000024,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:46,0000029539,321-000461,Sample Business Label cb3457f8,880.0000,piece,HD5180-003-2603-1.3K,0,,0,880.0000,Closed,Normal
0000029502,CGSQ-260309-000024,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:46,0000029540,321-000482,YS506_MT_BOARD_P2_PCB,880.0000,piece,HD5180-003-2603-1.3K,0,,0,880.0000,Closed,Normal
0000029502,CGSQ-260309-000024,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:46,0000029541,321-000486,YS508_3T4R_80G_9232_P0_PCB,920.0000,piece,HD5180-003-2603-1.3K,0,,0,920.0000,Closed,Normal
0000029502,CGSQ-260309-000024,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:46,0000029542,321-000487,YS508_FPC_40PIN_P0_PCB,1840.0000,piece,HD5180-003-2603-1.3K,0,,0,1840.0000,Closed,Normal
0000029502,CGSQ-260309-000024,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:46,0000029543,321-000523,Sample Business Label f4b47f13,880.0000,piece,HD5180-003-2603-1.3K,0,,0,880.0000,Closed,Normal
0000029502,CGSQ-260309-000024,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:46,0000029544,321-000550,Sample Business Label df424710,880.0000,piece,HD5180-003-2603-1.3K,0,,0,880.0000,Closed,Normal
0000029502,CGSQ-260309-000024,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:46,0000029545,321-000567,Sample Business Label 55356a07,810.0000,piece,HD5180-003-2603-1.3K,0,,0,810.0000,Closed,Normal
0000029502,CGSQ-260309-000024,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:46,0000029546,321-000571,YC632_P2_PCB,1750.0000,piece,HD5180-003-2603-1.3K,0,,0,1750.0000,Closed,Normal
0000029502,CGSQ-260309-000024,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:46,0000029547,321-000572,Sample Business Label ba159f90,810.0000,piece,HD5180-003-2603-1.3K,0,,0,810.0000,Closed,Normal
0000029502,CGSQ-260309-000024,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:46,0000029548,321-000579,Sample Business Label cc919b36,880.0000,piece,HD5180-003-2603-1.3K,0,,0,880.0000,Closed,Normal
0000029502,CGSQ-260309-000024,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:46,0000029549,321-000580,Sample Business Label bce03304,880.0000,piece,HD5180-003-2603-1.3K,0,,0,880.0000,Closed,Normal
0000029502,CGSQ-260309-000024,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:46,0000029550,321-000595,YS508C_REMOTEID_P0_PCB,920.0000,piece,HD5180-003-2603-1.3K,0,,0,920.0000,Closed,Normal
0000029605,CGSQ-260309-000026,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:36,0000029551,725-000082,Sample Business Label 05087a91,4000.0000,piece,HD5180-003-2603-1.3K,0,,0,4000.0000,Closed,Normal
0000029605,CGSQ-260309-000026,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:36,0000029552,725-000090,Sample Business Label 05087a91,2000.0000,piece,HD5180-003-2603-1.3K,0,,0,2000.0000,Closed,Normal
0000029605,CGSQ-260309-000026,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:36,0000029553,725-000170,Sample Business Label 05087a91,4000.0000,piece,HD5180-003-2603-1.3K,0,,0,4000.0000,Closed,Normal
0000029605,CGSQ-260309-000026,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:36,0000029554,725-000216,Sample Business Label 05087a91,3000.0000,piece,HD5180-003-2603-1.3K,0,,0,3000.0000,Closed,Normal
0000029605,CGSQ-260309-000026,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:36,0000029555,725-000357,Sample Business Label 05087a91,10000.0000,piece,HD5180-003-2603-1.3K,0,,0,10000.0000,Closed,Normal
0000029605,CGSQ-260309-000026,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:36,0000029556,725-000458,Sample Business Label 05087a91,10000.0000,piece,HD5180-003-2603-1.3K,0,,0,10000.0000,Closed,Normal
0000029605,CGSQ-260309-000026,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:36,0000029557,539-000200,Sample Business Label b85ec631,5000.0000,piece,HD5180-003-2603-1.3K,0,,0,5000.0000,Closed,Normal
0000029605,CGSQ-260309-000026,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:36,0000029558,539-000203,Sample Business Label b85ec631,10000.0000,piece,HD5180-003-2603-1.3K,0,,0,10000.0000,Closed,Normal
0000029605,CGSQ-260309-000026,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:36,0000029559,539-000310,Sample Business Label b85ec631,10000.0000,piece,HD5180-003-2603-1.3K,0,,0,10000.0000,Closed,Normal
0000029605,CGSQ-260309-000026,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:36,0000029560,539-000386,Sample Business Label b85ec631,5000.0000,piece,HD5180-003-2603-1.3K,0,,0,5000.0000,Closed,Normal
0000029605,CGSQ-260309-000026,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:36,0000029561,539-000387,Sample Business Label b85ec631,5000.0000,piece,HD5180-003-2603-1.3K,0,,0,5000.0000,Closed,Normal
0000029605,CGSQ-260309-000026,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:36,0000029562,539-000392,Sample Business Label b85ec631,5000.0000,piece,HD5180-003-2603-1.3K,0,,0,5000.0000,Closed,Normal
0000029605,CGSQ-260309-000026,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:36,0000029563,539-000442,Sample Business Label b85ec631,10000.0000,piece,HD5180-003-2603-1.3K,0,,0,10000.0000,Closed,Normal
0000029605,CGSQ-260309-000026,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:36,0000029564,539-000470,Sample Business Label b85ec631,5000.0000,piece,HD5180-003-2603-1.3K,0,,0,5000.0000,Closed,Normal
0000029605,CGSQ-260309-000026,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:36,0000029565,539-000484,Sample Business Label 10c6b09c,4000.0000,piece,HD5180-003-2603-1.3K,0,,0,4000.0000,Closed,Normal
0000029605,CGSQ-260309-000026,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:36,0000029566,539-000574,Sample Business Label 10c6b09c,2500.0000,piece,HD5180-003-2603-1.3K,0,,0,2500.0000,Closed,Normal
0000029605,CGSQ-260309-000026,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:36,0000029567,539-000606,Sample Business Label b85ec631,5000.0000,piece,HD5180-003-2603-1.3K,0,,0,5000.0000,Closed,Normal
0000029605,CGSQ-260309-000026,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:36,0000029568,539-000638,Sample Business Label 86c916e7,1000.0000,piece,HD5180-003-2603-1.3K,0,,0,1000.0000,Closed,Normal
0000029605,CGSQ-260309-000026,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:36,0000029569,527-000033,Sample Business Label 066ae8fd,3000.0000,piece,HD5180-003-2603-1.3K,0,,0,3000.0000,Closed,Normal
0000029605,CGSQ-260309-000026,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:36,0000029570,527-000057,Sample Business Label 066ae8fd,3000.0000,piece,HD5180-003-2603-1.3K,0,,0,3000.0000,Closed,Normal
0000029605,CGSQ-260309-000026,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:36,0000029571,501-000007,Sample Business Label 32dbbfcf,850.0000,piece,HD5180-003-2603-1.3K,0,,0,850.0000,Closed,Normal
0000029605,CGSQ-260309-000026,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:36,0000029572,358-000140,Sample Business Label c7de58d3,3000.0000,piece,HD5180-003-2603-1.3K,0,,0,3000.0000,Closed,Normal
0000029605,CGSQ-260309-000026,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:36,0000029573,358-000149,Sample Business Label 6e2963c0,3000.0000,piece,HD5180-003-2603-1.3K,0,,0,3000.0000,Closed,Normal
0000029605,CGSQ-260309-000026,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:36,0000029574,358-000174,NMOS,5000.0000,piece,HD5180-003-2603-1.3K,0,,0,5000.0000,Closed,Normal
0000029605,CGSQ-260309-000026,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:36,0000029575,972-000324,Sample Business Label b108b47b,4000.0000,piece,HD5180-003-2603-1.3K,0,,0,4000.0000,Closed,Normal
0000029605,CGSQ-260309-000026,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:36,0000029576,972-000588,Sample Business Label c44f5078,3000.0000,piece,HD5180-003-2603-1.3K,0,,0,3000.0000,Closed,Normal
0000029605,CGSQ-260309-000026,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:36,0000029577,972-000711,Sample Business Label ab09282c,2500.0000,piece,HD5180-003-2603-1.3K,0,,0,2500.0000,Closed,Normal
0000029605,CGSQ-260309-000026,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:36,0000029578,972-000740,Sample Business Label 42973a05,4000.0000,piece,HD5180-003-2603-1.3K,0,,0,4000.0000,Closed,Normal
0000029605,CGSQ-260309-000026,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:36,0000029579,972-000742,Sample Business Label 3f592a1e,3000.0000,piece,HD5180-003-2603-1.3K,0,,0,3000.0000,Closed,Normal
0000029605,CGSQ-260309-000026,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:36,0000029580,972-000777,Sample Business Label 9eb43d0c,2500.0000,piece,HD5180-003-2603-1.3K,0,,0,2500.0000,Closed,Normal
0000029605,CGSQ-260309-000026,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:36,0000029581,972-000778,Sample Business Label 184e1d64,3000.0000,piece,HD5180-003-2603-1.3K,0,,0,3000.0000,Closed,Normal
0000029605,CGSQ-260309-000026,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:36,0000029582,972-000801,Sample Business Label e0216d61,2500.0000,piece,HD5180-003-2603-1.3K,0,,0,2500.0000,Closed,Normal
0000029605,CGSQ-260309-000026,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:36,0000029583,454-000046,Sample Business Label 9ace67c7,3000.0000,piece,HD5180-003-2603-1.3K,0,,0,3000.0000,Closed,Normal
0000029605,CGSQ-260309-000026,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:36,0000029584,454-000166,Sample Business Label 2b176d5b,8000.0000,piece,HD5180-003-2603-1.3K,0,,0,8000.0000,Closed,Normal
0000029605,CGSQ-260309-000026,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:36,0000029585,454-000319,Sample Business Label 13a7d943,5000.0000,piece,HD5180-003-2603-1.3K,0,,0,5000.0000,Closed,Normal
0000029605,CGSQ-260309-000026,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:36,0000029586,454-000323,Sample Business Label 2b176d5b,3000.0000,piece,HD5180-003-2603-1.3K,0,,0,3000.0000,Closed,Normal
0000029605,CGSQ-260309-000026,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:36,0000029587,454-000332,Sample Business Label 2b176d5b,3000.0000,piece,HD5180-003-2603-1.3K,0,,0,3000.0000,Closed,Normal
0000029605,CGSQ-260309-000026,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:36,0000029588,454-000333,Sample Business Label 2b176d5b,3000.0000,piece,HD5180-003-2603-1.3K,0,,0,3000.0000,Closed,Normal
0000029605,CGSQ-260309-000026,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:36,0000029589,554-000069,Sample Business Label 606c52f7,1000.0000,piece,HD5180-003-2603-1.3K,0,,0,1000.0000,Closed,Normal
0000029605,CGSQ-260309-000026,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:36,0000029590,554-000075,Sample Business Label 042b653a,4000.0000,piece,HD5180-003-2603-1.3K,0,,0,4000.0000,Closed,Normal
0000029605,CGSQ-260309-000026,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:36,0000029591,356-000271,Sample Business Label eee38db0,2000.0000,piece,HD5180-003-2603-1.3K,0,,0,2000.0000,Closed,Normal
0000029605,CGSQ-260309-000026,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:36,0000029592,356-000272,Sample Business Label 55a14408,2000.0000,piece,HD5180-003-2603-1.3K,0,,0,2000.0000,Closed,Normal
0000029605,CGSQ-260309-000026,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:36,0000029593,356-000281,Sample Business Label c1a247e5,2000.0000,piece,HD5180-003-2603-1.3K,0,,0,2000.0000,Closed,Normal
0000029605,CGSQ-260309-000026,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:36,0000029594,356-000364,Sample Business Label 147ba55d,1000.0000,piece,HD5180-003-2603-1.3K,0,,0,1000.0000,Closed,Normal
0000029605,CGSQ-260309-000026,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:36,0000029595,356-000585,Sample Business Label def13fcc,2000.0000,piece,HD5180-003-2603-1.3K,0,,0,2000.0000,Closed,Normal
0000029605,CGSQ-260309-000026,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:36,0000029596,356-000586,Sample Business Label 3dfa80be,2000.0000,piece,HD5180-003-2603-1.3K,0,,0,2000.0000,Closed,Normal
0000029605,CGSQ-260309-000026,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:36,0000029597,356-000588,Sample Business Label e12e46b1,2000.0000,piece,HD5180-003-2603-1.3K,0,,0,2000.0000,Closed,Normal
0000029605,CGSQ-260309-000026,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:36,0000029598,733-000044,Sample Business Label 43b7aeb5,3000.0000,piece,HD5180-003-2603-1.3K,0,,0,3000.0000,Closed,Normal
0000029605,CGSQ-260309-000026,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:36,0000029599,733-000153,Sample Business Label 26a99aed,1500.0000,piece,HD5180-003-2603-1.3K,0,,0,1500.0000,Closed,Normal
0000029605,CGSQ-260309-000026,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:36,0000029600,733-000232,Sample Business Label 1ef5a5d1,3000.0000,piece,HD5180-003-2603-1.3K,0,,0,3000.0000,Closed,Normal
0000029605,CGSQ-260309-000026,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:36,0000029601,733-000233,Sample Business Label 1ef5a5d1,3000.0000,piece,HD5180-003-2603-1.3K,0,,0,3000.0000,Closed,Normal
0000029605,CGSQ-260309-000026,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:36,0000029602,364-000063,Sample Business Label 40d660f1,1000.0000,piece,HD5180-003-2603-1.3K,0,,0,1000.0000,Closed,Normal
0000029605,CGSQ-260309-000026,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:36,0000029603,795-000908,Sample Business Label 3cc8016f,1000.0000,piece,HD5180-003-2603-1.3K,0,,0,1000.0000,Closed,Normal
0000029605,CGSQ-260309-000026,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 17:22:36,0000029604,165-001206,Sample Business Label 203a1f7c,1000.0000,piece,HD5180-003-2603-1.3K,0,,0,1000.0000,Closed,Normal
0000029754,CGSQ-260309-000027,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 15:23:29,0000029606,725-000026,Sample Business Label 05087a91,10000.0000,piece,HD5180-003-2603-1.3K,0,,0,10000.0000,Closed,Normal
0000029754,CGSQ-260309-000027,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 15:23:29,0000029607,725-000032,Sample Business Label 05087a91,10000.0000,piece,HD5180-003-2603-1.3K,0,,0,10000.0000,Closed,Normal
0000029754,CGSQ-260309-000027,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 15:23:29,0000029608,725-000042,Sample Business Label 05087a91,2000.0000,piece,HD5180-003-2603-1.3K,0,,0,2000.0000,Closed,Normal
0000029754,CGSQ-260309-000027,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 15:23:29,0000029609,725-000060,Sample Business Label 05087a91,10000.0000,piece,HD5180-003-2603-1.3K,0,,0,10000.0000,Closed,Normal
0000029754,CGSQ-260309-000027,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 15:23:29,0000029610,725-000063,Sample Business Label 05087a91,10000.0000,piece,HD5180-003-2603-1.3K,0,,0,10000.0000,Closed,Normal
0000029754,CGSQ-260309-000027,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 15:23:29,0000029611,725-000147,Sample Business Label 05087a91,1000.0000,piece,HD5180-003-2603-1.3K,0,,0,1000.0000,Closed,Normal
0000029754,CGSQ-260309-000027,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 15:23:29,0000029612,725-000151,Sample Business Label 05087a91,10000.0000,piece,HD5180-003-2603-1.3K,0,,0,10000.0000,Closed,Normal
0000029754,CGSQ-260309-000027,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 15:23:29,0000029613,725-000192,Sample Business Label e59cf86c,1000.0000,piece,HD5180-003-2603-1.3K,0,,0,1000.0000,Closed,Normal
0000029754,CGSQ-260309-000027,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 15:23:29,0000029614,725-000205,Sample Business Label 05087a91,4000.0000,piece,HD5180-003-2603-1.3K,0,,0,4000.0000,Closed,Normal
0000029754,CGSQ-260309-000027,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 15:23:29,0000029615,725-000222,Sample Business Label 05087a91,10000.0000,piece,HD5180-003-2603-1.3K,0,,0,10000.0000,Closed,Normal
0000029754,CGSQ-260309-000027,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 15:23:29,0000029616,725-000235,Sample Business Label 05087a91,2000.0000,piece,HD5180-003-2603-1.3K,0,,0,2000.0000,Closed,Normal
0000029754,CGSQ-260309-000027,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 15:23:29,0000029617,725-000273,Sample Business Label c129916e,4000.0000,piece,HD5180-003-2603-1.3K,0,,0,4000.0000,Closed,Normal
0000029754,CGSQ-260309-000027,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 15:23:29,0000029618,725-000294,Sample Business Label 05087a91,10000.0000,piece,HD5180-003-2603-1.3K,0,,0,10000.0000,Closed,Normal
0000029754,CGSQ-260309-000027,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 15:23:29,0000029619,725-000316,Sample Business Label 05087a91,10000.0000,piece,HD5180-003-2603-1.3K,0,,0,10000.0000,Closed,Normal
0000029754,CGSQ-260309-000027,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 15:23:29,0000029620,725-000318,Sample Business Label 05087a91,4000.0000,piece,HD5180-003-2603-1.3K,0,,0,4000.0000,Closed,Normal
0000029754,CGSQ-260309-000027,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 15:23:29,0000029621,725-000361,Sample Business Label 05087a91,10000.0000,piece,HD5180-003-2603-1.3K,0,,0,10000.0000,Closed,Normal
0000029754,CGSQ-260309-000027,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 15:23:29,0000029622,725-000372,Sample Business Label 05087a91,10000.0000,piece,HD5180-003-2603-1.3K,0,,0,10000.0000,Closed,Normal
0000029754,CGSQ-260309-000027,2026-03-09 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2026-03-09 15:23:29,0000029623,725-000407,Sample Business Label ffd9a3bc,3500.0000,piece,HD5180-003-2603-1.3K,0,,0,3500.0000,Closed,Normal
