billno,materialplanid_number,materialplanid_name,materialattr_title,dropbilltype_name,dropstatus_title,adviseorderqty,bizorderqty,orderdate,advisestartdate,startdate,adviseenddate,enddate,availabledate,planoperatenum,bizdropqty,advisedroptime,droptime,creator_name,rootdemandbillno,closestatus_title,createtime
JHJY-20260610-00062279,849-000149,Sample Business Label e662e2e7,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,50.0000,50.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,YCD2026031600000056,Normal,2026-06-10 10:01:24
JHJY-20260610-00062280,849-000149,Sample Business Label e662e2e7,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,40.0000,40.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,YCD2026031600000056,Normal,2026-06-10 10:01:24
JHJY-20260610-00062281,849-000149,Sample Business Label e662e2e7,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,16.0000,16.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,YCD2026031600000056,Normal,2026-06-10 10:01:24
JHJY-20260610-00062282,849-000149,Sample Business Label e662e2e7,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,2.0000,2.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,YCD2026040900000070,Normal,2026-06-10 10:01:24
JHJY-20260610-00062283,849-000149,Sample Business Label e662e2e7,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,5.0000,5.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,YCD2026031600000056,Normal,2026-06-10 10:01:24
JHJY-20260610-00062284,849-000149,Sample Business Label e662e2e7,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,2.0000,2.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,YCD2026040900000070,Normal,2026-06-10 10:01:24
JHJY-20260610-00062285,849-000149,Sample Business Label e662e2e7,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,5.0000,5.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,YCD2026031600000056,Normal,2026-06-10 10:01:24
JHJY-20260610-00062292,321-000543,YS221_P0_PCB,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,5.0000,5.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,YCD2026040900000070,Normal,2026-06-10 10:01:24
JHJY-20260610-00062293,321-000543,YS221_P0_PCB,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,30.0000,30.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,YCD2026031600000056,Normal,2026-06-10 10:01:24
JHJY-20260610-00062294,321-000543,YS221_P0_PCB,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,10.0000,10.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,YCD2026031600000056,Normal,2026-06-10 10:01:24
JHJY-20260610-00062295,588-000768,Sample Business Label 77e7c9a9,Outsourced,Sample Business Label 1281a400,Sample Business Label f1dcd1a2,5.0000,5.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,YCD2026040900000070,Normal,2026-06-10 10:01:24
JHJY-20260610-00062296,588-000768,Sample Business Label 77e7c9a9,Outsourced,Sample Business Label 1281a400,Sample Business Label f1dcd1a2,30.0000,30.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,YCD2026031600000056,Normal,2026-06-10 10:01:24
JHJY-20260610-00062297,588-000768,Sample Business Label 77e7c9a9,Outsourced,Sample Business Label 1281a400,Sample Business Label f1dcd1a2,10.0000,10.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,YCD2026031600000056,Normal,2026-06-10 10:01:24
JHJY-20260610-00062298,795-000945,Sample Business Label cc7637a1,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,60.0000,60.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,WWGD-20250922-000180,Normal,2026-06-10 10:01:24
JHJY-20260610-00062299,795-000945,Sample Business Label cc7637a1,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,600.0000,600.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,WWGD-20251224-000374,Normal,2026-06-10 10:01:24
JHJY-20260610-00062300,795-000945,Sample Business Label cc7637a1,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,210.0000,210.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,YCD2026031600000056,Normal,2026-06-10 10:01:24
JHJY-20260610-00062302,733-000245,Sample Business Label a49aa04c,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,1.0000,1.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,WWGD-20250903-000160,Normal,2026-06-10 10:01:24
JHJY-20260610-00062303,733-000245,Sample Business Label a49aa04c,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,20.0000,20.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,WWGD-20250922-000180,Normal,2026-06-10 10:01:24
JHJY-20260610-00062304,733-000245,Sample Business Label a49aa04c,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,200.0000,200.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,WWGD-20251224-000374,Normal,2026-06-10 10:01:24
JHJY-20260610-00062305,733-000245,Sample Business Label a49aa04c,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,70.0000,70.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,YCD2026031600000056,Normal,2026-06-10 10:01:24
JHJY-20260610-00062308,356-000119,Sample Business Label c62c8628,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,20.0000,20.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,WWGD-20250922-000180,Normal,2026-06-10 10:01:24
JHJY-20260610-00062309,356-000119,Sample Business Label c62c8628,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,200.0000,200.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,WWGD-20251224-000374,Normal,2026-06-10 10:01:24
JHJY-20260610-00062310,356-000119,Sample Business Label c62c8628,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,70.0000,70.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,YCD2026031600000056,Normal,2026-06-10 10:01:24
JHJY-20260610-00062311,539-000096,Sample Business Label b85ec631,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,1.0000,1.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,WWGD-20250903-000160,Normal,2026-06-10 10:01:24
JHJY-20260610-00062312,539-000096,Sample Business Label b85ec631,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,20.0000,20.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,WWGD-20250922-000180,Normal,2026-06-10 10:01:24
JHJY-20260610-00062313,539-000096,Sample Business Label b85ec631,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,200.0000,200.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,WWGD-20251224-000374,Normal,2026-06-10 10:01:24
JHJY-20260610-00062314,539-000096,Sample Business Label b85ec631,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,70.0000,70.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,YCD2026031600000056,Normal,2026-06-10 10:01:24
JHJY-20260610-00062315,321-000555,YN503_Mainboard_P1_PCB,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,20.0000,20.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,WWGD-20250922-000180,Normal,2026-06-10 10:01:24
JHJY-20260610-00062316,321-000555,YN503_Mainboard_P1_PCB,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,200.0000,200.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,WWGD-20251224-000374,Normal,2026-06-10 10:01:24
JHJY-20260610-00062317,321-000555,YN503_Mainboard_P1_PCB,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,70.0000,70.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,YCD2026031600000056,Normal,2026-06-10 10:01:24
JHJY-20260610-00062322,554-000034,Sample Business Label 6ab680a9,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,1.0000,1.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,WWGD-20250903-000160,Normal,2026-06-10 10:01:24
JHJY-20260610-00062323,733-000050,Sample Business Label 26a99aed,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,288.0000,288.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,YCD2026031600000056,Normal,2026-06-10 10:01:24
JHJY-20260610-00062324,454-000034,Sample Business Label 13a7d943,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,1400.0000,1400.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,WWGD-20251224-000374,Normal,2026-06-10 10:01:24
JHJY-20260610-00062325,356-000062,Sample Business Label 73f77489,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,300.0000,300.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,WWGD-20251224-000374,Normal,2026-06-10 10:01:24
JHJY-20260610-00062326,725-000037,Sample Business Label 05087a91,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,6.0000,6.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,WWGD-20250903-000160,Normal,2026-06-10 10:01:24
JHJY-20260610-00062327,539-000157,Sample Business Label b85ec631,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,20.0000,20.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,WWGD-20250922-000180,Normal,2026-06-10 10:01:24
JHJY-20260610-00062328,539-000157,Sample Business Label b85ec631,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,200.0000,200.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,WWGD-20251224-000374,Normal,2026-06-10 10:01:24
JHJY-20260610-00062329,539-000157,Sample Business Label b85ec631,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,70.0000,70.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,YCD2026031600000056,Normal,2026-06-10 10:01:24
JHJY-20260610-00062331,725-000172,Sample Business Label 05087a91,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,2.0000,2.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,WWGD-20250903-000160,Normal,2026-06-10 10:01:24
JHJY-20260610-00062332,725-000172,Sample Business Label 05087a91,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,600.0000,600.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,WWGD-20251224-000374,Normal,2026-06-10 10:01:24
JHJY-20260610-00062334,725-000083,Sample Business Label 05087a91,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,40.0000,40.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,WWGD-20250922-000180,Normal,2026-06-10 10:01:24
JHJY-20260610-00062335,725-000083,Sample Business Label 05087a91,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,400.0000,400.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,WWGD-20251224-000374,Normal,2026-06-10 10:01:24
JHJY-20260610-00062336,725-000083,Sample Business Label 05087a91,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,140.0000,140.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,YCD2026031600000056,Normal,2026-06-10 10:01:24
JHJY-20260610-00062337,165-000760,Sample Business Label 7fa79f62,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,2.0000,2.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,WWGD-20250903-000160,Normal,2026-06-10 10:01:24
JHJY-20260610-00062339,321-000586,YN502_CAT4_P0.1_PCB,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,507.0000,507.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,WWGD-20250922-000180,Normal,2026-06-10 10:01:24
JHJY-20260610-00062344,539-000279,Sample Business Label b85ec631,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,6.0000,6.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,WWGD-20250903-000160,Normal,2026-06-10 10:01:24
JHJY-20260610-00062345,972-000859,Sample Business Label b8828692,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,5.0000,5.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,YCD2026040900000070,Normal,2026-06-10 10:01:24
JHJY-20260610-00062346,972-000859,Sample Business Label b8828692,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,30.0000,30.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,YCD2026031600000056,Normal,2026-06-10 10:01:24
JHJY-20260610-00062347,972-000859,Sample Business Label b8828692,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,10.0000,10.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,YCD2026031600000056,Normal,2026-06-10 10:01:24
JHJY-20260610-00062348,972-000421,Sample Business Label 923a46c3,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,6.0000,6.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,WWGD-20250903-000160,Normal,2026-06-10 10:01:24
JHJY-20260610-00062349,849-000011,Sample Business Label 65b45af3,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,2311.0000,2311.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,WWGD-20251224-000374,Normal,2026-06-10 10:01:24
JHJY-20260610-00062350,849-000011,Sample Business Label 65b45af3,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,20.0000,20.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,YCD2026040900000070,Normal,2026-06-10 10:01:24
JHJY-20260610-00062351,849-000011,Sample Business Label 65b45af3,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,120.0000,120.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,YCD2026031600000056,Normal,2026-06-10 10:01:24
JHJY-20260610-00062352,849-000011,Sample Business Label 65b45af3,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,40.0000,40.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,YCD2026031600000056,Normal,2026-06-10 10:01:24
JHJY-20260610-00062353,356-000562,Sample Business Label 3f47f013,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,507.0000,507.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,WWGD-20250922-000180,Normal,2026-06-10 10:01:24
JHJY-20260610-00062354,972-000822,Sample Business Label 61d82687,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,1.0000,1.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,WWGD-20250903-000160,Normal,2026-06-10 10:01:24
JHJY-20260610-00062355,972-000822,Sample Business Label 61d82687,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,20.0000,20.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,WWGD-20250922-000180,Normal,2026-06-10 10:01:24
JHJY-20260610-00062356,972-000822,Sample Business Label 61d82687,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,200.0000,200.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,WWGD-20251224-000374,Normal,2026-06-10 10:01:24
JHJY-20260610-00062357,972-000822,Sample Business Label 61d82687,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,70.0000,70.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,YCD2026031600000056,Normal,2026-06-10 10:01:24
JHJY-20260610-00062358,972-000153,Sample Business Label 5c617ad2,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,1.0000,1.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,WWGD-20250903-000160,Normal,2026-06-10 10:01:24
JHJY-20260610-00062359,972-000153,Sample Business Label 5c617ad2,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,600.0000,600.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,WWGD-20251224-000374,Normal,2026-06-10 10:01:24
JHJY-20260610-00062360,321-000604,Sample Business Label 8cdb7da6,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,5.0000,5.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,YCD2026040900000070,Normal,2026-06-10 10:01:24
JHJY-20260610-00062361,321-000604,Sample Business Label 8cdb7da6,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,30.0000,30.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,YCD2026031600000056,Normal,2026-06-10 10:01:24
JHJY-20260610-00062362,321-000604,Sample Business Label 8cdb7da6,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,10.0000,10.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,YCD2026031600000056,Normal,2026-06-10 10:01:24
JHJY-20260610-00062363,972-000454,Sample Business Label 72f3b95a,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,300.0000,300.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,WWGD-20251224-000374,Normal,2026-06-10 10:01:24
JHJY-20260610-00062365,972-000746,CPU,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,20.0000,20.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,WWGD-20250922-000180,Normal,2026-06-10 10:01:24
JHJY-20260610-00062366,972-000746,CPU,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,200.0000,200.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,WWGD-20251224-000374,Normal,2026-06-10 10:01:24
JHJY-20260610-00062367,972-000746,CPU,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,70.0000,70.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,YCD2026031600000056,Normal,2026-06-10 10:01:24
JHJY-20260610-00062368,972-000744,PMIC,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,20.0000,20.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,WWGD-20250922-000180,Normal,2026-06-10 10:01:24
JHJY-20260610-00062369,972-000744,PMIC,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,200.0000,200.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,WWGD-20251224-000374,Normal,2026-06-10 10:01:24
JHJY-20260610-00062370,972-000744,PMIC,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,70.0000,70.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,YCD2026031600000056,Normal,2026-06-10 10:01:24
JHJY-20260610-00062371,165-000761,Sample Business Label f274f1d8,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,2.0000,2.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,WWGD-20250903-000160,Normal,2026-06-10 10:01:24
JHJY-20260610-00062372,725-000209,Sample Business Label c129916e,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,3.0000,3.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,WWGD-20250903-000160,Normal,2026-06-10 10:01:24
JHJY-20260610-00062373,733-000124,Sample Business Label 1ef5a5d1,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,1.0000,1.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,WWGD-20250903-000160,Normal,2026-06-10 10:01:24
JHJY-20260610-00062374,358-000130,Sample Business Label a1d3a332,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,34.0000,34.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,WWGD-20250922-000180,Normal,2026-06-10 10:01:24
JHJY-20260610-00062375,358-000130,Sample Business Label a1d3a332,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,400.0000,400.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,WWGD-20251224-000374,Normal,2026-06-10 10:01:24
JHJY-20260610-00062376,358-000130,Sample Business Label a1d3a332,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,140.0000,140.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,YCD2026031600000056,Normal,2026-06-10 10:01:24
JHJY-20260610-00062377,849-000023,Sample Business Label 6c4bdf35,Purchased,Production Project Purchase Request,Sample Business Label f1dcd1a2,600.0000,600.0000,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,MRP-20260610-00000151,0.0000,,,Sample Business Label 88a91c95,WWGD-20251224-000374,Normal,2026-06-10 10:01:24
