id,billno,billstatus,auditdate,billdate,entry_id,material_number,material_name,huid_scxmh_number,qty,planbegintime,planendtime,xkquainwaqty,sourcebilltype,sourcebillnumber,srcbillentity,pickstatus_title,taskstatus_title
0000042029,KSHA-20260509-003,Approved,2026-05-09 10:34:36,2026-05-09,0000042028,P61-000328,Sample Business Label 8a608f8b,,700.0000,2026-05-09 10:33:27,2026-05-10 23:59:59,700.0000,,,,Fully Issued,Completed
0000042255,HDKJ-20260511-002,Approved,2026-05-11 08:19:48,2026-05-11,0000042254,590-000064,Full-cycle Agricultural Operation Detection System,,2.0000,2026-05-11 08:18:10,2026-05-12 23:59:59,2.0000,,,,Fully Issued,Completed
0000042258,HDKJ-20260511-004,Approved,2026-05-11 08:34:37,2026-05-11,0000042257,590-000064,Full-cycle Agricultural Operation Detection System,,300.0000,2026-05-11 08:32:57,2026-05-12 23:59:59,300.0000,,,,Fully Issued,Completed
0000042315,HDKJ-20260511-008,Approved,2026-05-11 15:03:44,2026-05-11,0000042314,590-000100,Agricultural Machinery Detection System,,4.0000,2026-05-11 15:02:29,2026-05-12 23:59:59,4.0000,,,,Fully Issued,Completed
0000042439,KSHA-20260512-001,Approved,2026-05-12 16:22:44,2026-05-12,0000042438,U00-000155,Beidou Vehicle Telematics Terminal System,,200.0000,2026-05-12 16:20:56,2026-05-13 23:59:59,200.0000,,,,Fully Issued,Completed
0000042447,KSHA-20260512-009,Approved,2026-05-12 16:56:59,2026-05-12,0000042446,367-000130,Sample Business Label 766526c9,,5.0000,2026-05-12 16:56:10,2026-05-13 23:59:59,5.0000,,,,Fully Issued,Completed
0000042854,HDKJ-20260514-022,Approved,2026-05-14 17:19:13,2026-05-14,0000042855,382-000005,Beidou Agricultural Navigation Controller,,200.0000,2026-05-15 00:00:00,2026-05-16 00:00:00,200.0000,mrp_planorder,JHJY-20260318-00043181,,Fully Issued,Completed
0000043161,HDKJ-20260516-002,Approved,2026-05-16 10:35:11,2026-05-16,0000043160,590-000100,Agricultural Machinery Detection System,,99.0000,2026-05-16 10:33:47,2026-05-17 23:59:59,0.0000,,,,Fully Issued,Started
0000043229,HDKJ-20260518-001,Approved,2026-05-18 08:30:45,2026-05-18,0000043228,590-000064,Full-cycle Agricultural Operation Detection System,,20.0000,2026-05-18 08:28:32,2026-05-19 23:59:59,20.0000,,,,Fully Issued,Completed
0000043254,HDKJ-20260518-002,Approved,2026-05-18 13:36:23,2026-05-18,0000043253,590-000075,Full-cycle Agricultural Operation Detection System,,350.0000,2026-05-18 10:34:57,2026-05-19 23:59:59,0.0000,,,,Fully Issued,Started
0000043264,HDKJ-20260518-004,Approved,2026-05-18 12:11:10,2026-05-18,0000043263,590-000072,Full-cycle Agricultural Operation Detection System,,200.0000,2026-05-18 12:09:46,2026-05-19 23:59:59,200.0000,,,,Fully Issued,Completed
0000043281,HDKJ-20260518-006,Approved,2026-05-18 13:34:34,2026-05-18,0000043280,590-000072,Full-cycle Agricultural Operation Detection System,,6.0000,2026-05-18 13:32:36,2026-05-19 23:59:59,6.0000,,,,Fully Issued,Completed
0000043920,HDKJ-20260521-001,Approved,2026-05-21 08:18:03,2026-05-21,0000043919,590-000064,Full-cycle Agricultural Operation Detection System,,30.0000,2026-05-21 08:16:35,2026-05-22 23:59:59,30.0000,,,,Fully Issued,Completed
0000043933,HDKJ-20260521-007,Approved,2026-05-21 13:59:22,2026-05-21,0000043932,590-000072,Full-cycle Agricultural Operation Detection System,,100.0000,2026-05-21 13:57:52,2026-05-22 23:59:59,100.0000,,,,Fully Issued,Completed
0000043954,HDKJ-20260521-017,Approved,2026-05-21 17:24:35,2026-05-21,0000043953,590-000064,Full-cycle Agricultural Operation Detection System,,20.0000,2026-05-21 17:23:22,2026-05-22 23:59:59,20.0000,,,,Fully Issued,Completed
0000043962,KSHA-20260522-003,Approved,2026-05-22 10:35:30,2026-05-22,0000043961,U00-000080,Beidou Vehicle Telematics Terminal System,,1000.0000,2026-05-22 10:34:55,2026-05-23 23:59:59,1000.0000,,,,Fully Issued,Completed
0000044124,HDKJ-20260527-004,Approved,2026-05-27 10:13:34,2026-05-27,0000044123,590-000064,Full-cycle Agricultural Operation Detection System,,300.0000,2026-05-27 10:11:25,2026-05-28 23:59:59,300.0000,,,,Fully Issued,Completed
0000044251,KSHA-20260529-001,Approved,2026-05-29 16:46:05,2026-05-29,0000044250,P61-000328,Sample Business Label 8a608f8b,,400.0000,2026-05-29 16:44:52,2026-05-30 23:59:59,400.0000,,,,Fully Issued,Completed
0000044257,HDKJ-20260531-002,Approved,2026-05-31 14:46:07,2026-05-31,0000044256,590-000074,Full-cycle Agricultural Operation Detection System,,602.0000,2026-05-31 14:42:57,2026-06-01 23:59:59,0.0000,,,,Fully Issued,Completed
0000044259,KSHA-20260601-001,Approved,2026-06-01 10:19:47,2026-06-01,0000044258,P61-000328,Sample Business Label 8a608f8b,,100.0000,2026-06-01 10:18:57,2026-06-02 23:59:59,100.0000,,,,Fully Issued,Completed
0000044272,HDKJ-20260601-011,Approved,2026-06-01 15:45:10,2026-06-01,0000044271,367-000130,Sample Business Label 766526c9,,20.0000,2026-06-01 15:44:38,2026-06-02 23:59:59,20.0000,,,,Fully Issued,Completed
0000044314,KSHA-20260602-001,Approved,2026-06-02 15:26:10,2026-06-02,0000044313,P61-000351,Sample Business Label 8a608f8b,,120.0000,2026-06-02 15:25:22,2026-06-03 23:59:59,120.0000,,,,Fully Issued,Completed
0000044350,HDKJ-20260603-007,Approved,2026-06-03 18:12:27,2026-06-03,0000044349,590-000072,Full-cycle Agricultural Operation Detection System,,150.0000,2026-06-03 17:54:58,2026-06-04 23:59:59,150.0000,,,,Fully Issued,Completed
0000044352,HDKJ-20260603-008,Approved,2026-06-03 18:20:36,2026-06-03,0000044351,590-000064,Full-cycle Agricultural Operation Detection System,,5.0000,2026-06-03 18:17:46,2026-06-04 23:59:59,5.0000,,,,Fully Issued,Completed
0000044354,KSHA-20260604-001,Approved,2026-06-04 08:26:02,2026-06-04,0000044353,P69-000060,Sample Business Label 713c8bb9,,202.0000,2026-06-04 08:25:08,2026-06-05 23:59:59,202.0000,,,,Fully Issued,Completed
0000044356,HDKJ-20260604-001,Approved,2026-06-04 10:30:14,2026-06-04,0000044355,590-000064,Full-cycle Agricultural Operation Detection System,,40.0000,2026-06-04 10:28:38,2026-06-05 23:59:59,40.0000,,,,Fully Issued,Completed
0000044365,HDKJ-20260605-001,Approved,2026-06-05 08:10:37,2026-06-05,0000044364,590-000064,Full-cycle Agricultural Operation Detection System,,20.0000,2026-06-05 08:09:20,2026-06-06 23:59:59,20.0000,,,,Fully Issued,Completed
0000044367,HDKJ-20260605-004,Approved,2026-06-05 09:52:22,2026-06-05,0000044366,590-000064,Full-cycle Agricultural Operation Detection System,,10.0000,2026-06-05 09:49:26,2026-06-06 23:59:59,10.0000,,,,Fully Issued,Completed
0000044378,HDKJ-20260605-024,Approved,2026-06-05 14:59:44,2026-06-05,0000044377,382-000005,Beidou Agricultural Navigation Controller,,100.0000,2026-06-05 14:56:22,2026-06-06 23:59:59,0.0000,,,,Sample Business Label acdff3ad,Sample Business Label 859c6144
0000044382,HDKJ-20260606-001,Approved,2026-06-06 14:33:31,2026-06-06,0000044381,590-000064,Full-cycle Agricultural Operation Detection System,,100.0000,2026-06-06 14:32:02,2026-06-07 23:59:59,100.0000,,,,Fully Issued,Completed
0000044384,HDKJ-20260606-002,Approved,2026-06-06 16:06:52,2026-06-06,0000044383,590-000064,Full-cycle Agricultural Operation Detection System,,150.0000,2026-06-06 16:05:41,2026-06-07 23:59:59,150.0000,,,,Fully Issued,Completed
0000044387,HDKJ-20260608-010,Approved,2026-06-08 13:18:46,2026-06-08,0000044388,590-000064,Full-cycle Agricultural Operation Detection System,,100.0000,2026-06-08 13:16:58,2026-06-09 23:59:59,100.0000,,,,Fully Issued,Completed
0000044394,HDKJ-20260609-002,Approved,2026-06-09 10:20:01,2026-06-09,0000044393,367-000130,Sample Business Label 766526c9,,20.0000,2026-06-09 10:02:57,2026-06-10 23:59:59,20.0000,,,,Fully Issued,Completed
0000044446,KSHA-20260611-001,Approved,2026-06-11 16:03:07,2026-06-11,0000044445,U00-000080,Beidou Vehicle Telematics Terminal System,,1000.0000,2026-06-11 16:02:26,2026-06-12 23:59:59,1000.0000,,,,Fully Issued,Completed
0000044519,HDKJ-20260615-004,Approved,2026-06-15 15:07:42,2026-06-15,0000044518,590-000064,Full-cycle Agricultural Operation Detection System,,200.0000,2026-06-15 15:06:06,2026-06-16 23:59:59,200.0000,,,,Fully Issued,Completed
0000044565,HDKJ-20260617-001,Approved,2026-06-17 08:28:09,2026-06-17,0000044564,590-000064,Full-cycle Agricultural Operation Detection System,,40.0000,2026-06-17 08:26:18,2026-06-18 23:59:59,40.0000,,,,Fully Issued,Completed
0000044650,KSHA-20260624-002,Approved,2026-06-24 12:09:12,2026-06-24,0000044649,P69-000060,Sample Business Label 713c8bb9,TB200L-021-2512-4K,196.0000,2026-06-24 12:06:47,2026-06-25 23:59:59,196.0000,,,,Fully Issued,Completed
0000044652,HDKJ-20260624-016,Approved,2026-06-24 13:36:42,2026-06-24,0000044651,590-000075,Full-cycle Agricultural Operation Detection System,,200.0000,2026-06-24 13:35:33,2026-06-25 23:59:59,200.0000,,,,Fully Issued,Completed
0000044725,KSHA-20260627-001,Approved,2026-06-27 16:07:09,2026-06-27,0000044724,P61-000328,Sample Business Label 8a608f8b,,182.0000,2026-06-27 16:04:36,2026-06-28 23:59:59,182.0000,,,,Fully Issued,Completed
0000044742,HDKJ-20260706-001,Approved,2026-07-06 08:16:29,2026-07-06,0000044741,590-000072,Full-cycle Agricultural Operation Detection System,,55.0000,2026-07-06 08:14:48,2026-07-07 23:59:59,55.0000,,,,Fully Issued,Completed
0000044744,HDKJ-20260706-004,Approved,2026-07-06 09:45:21,2026-07-06,0000044743,590-000064,Full-cycle Agricultural Operation Detection System,,30.0000,2026-07-06 09:44:49,2026-07-07 23:59:59,30.0000,,,,Fully Issued,Completed
0000044748,HDKJ-20260706-005,Approved,2026-07-06 12:24:37,2026-07-06,0000044747,590-000064,Full-cycle Agricultural Operation Detection System,,15.0000,2026-07-06 12:23:14,2026-07-07 23:59:59,15.0000,,,,Fully Issued,Completed
0000044750,HDKJ-20260706-006,Approved,2026-07-06 14:49:19,2026-07-06,0000044749,590-000064,Full-cycle Agricultural Operation Detection System,,4.0000,2026-07-06 12:23:14,2026-07-07 23:59:59,4.0000,,,,Fully Issued,Completed
0000044767,HDKJ-20260708-007,Approved,2026-07-08 10:28:36,2026-07-08,0000044766,590-000072,Full-cycle Agricultural Operation Detection System,701-012-2604-20K,100.0000,2026-07-08 10:26:21,2026-07-09 23:59:59,100.0000,,,,Fully Issued,Completed
0000044769,HDKJ-20260708-017,Approved,2026-07-08 12:48:27,2026-07-08,0000044768,590-000064,Full-cycle Agricultural Operation Detection System,,30.0000,2026-07-08 12:40:39,2026-07-09 23:59:59,30.0000,,,,Fully Issued,Completed
0000044780,HDKJ-20260710-001,Approved,2026-07-21 14:20:43,2026-07-10,0000044779,590-000064,Full-cycle Agricultural Operation Detection System,,100.0000,2026-07-10 14:47:25,2026-07-11 23:59:59,0.0000,,,,Sample Business Label acdff3ad,Started
0000044782,HDKJ-20260713-001,Approved,2026-07-13 08:37:14,2026-07-13,0000044781,590-000064,Full-cycle Agricultural Operation Detection System,,10.0000,2026-07-13 08:13:39,2026-07-14 23:59:59,10.0000,,,,Fully Issued,Completed
0000044784,HDKJ-20260713-003,Approved,2026-07-13 12:03:00,2026-07-13,0000044783,590-000064,Full-cycle Agricultural Operation Detection System,,10.0000,2026-07-13 11:59:01,2026-07-14 23:59:59,10.0000,,,,Fully Issued,Completed
0000044788,HDKJ-20260714-002,Approved,2026-07-14 09:50:57,2026-07-14,0000044787,590-000064,Full-cycle Agricultural Operation Detection System,,12.0000,2026-07-14 09:49:20,2026-07-15 23:59:59,12.0000,,,,Fully Issued,Completed
0000044790,HDKJ-20260714-003,Approved,2026-07-14 09:53:33,2026-07-14,0000044789,590-000064,Full-cycle Agricultural Operation Detection System,,10.0000,2026-07-14 09:52:10,2026-07-15 23:59:59,10.0000,,,,Fully Issued,Completed
0000044797,HDKJ-20260714-004,Approved,2026-07-14 13:31:54,2026-07-14,0000044796,590-000064,Full-cycle Agricultural Operation Detection System,,3.0000,2026-07-14 13:27:37,2026-07-15 23:59:59,3.0000,,,,Fully Issued,Completed
0000044801,HDKJ-20260715-001,Approved,2026-07-15 10:29:23,2026-07-15,0000044800,590-000073,Full-cycle Agricultural Operation Detection System,701-012-2604-20K,200.0000,2026-07-15 10:16:28,2026-07-16 23:59:59,200.0000,,,,Fully Issued,Completed
0000044803,HDKJ-20260715-002,Approved,2026-07-15 10:45:02,2026-07-15,0000044802,590-000064,Full-cycle Agricultural Operation Detection System,,20.0000,2026-07-15 10:43:31,2026-07-16 23:59:59,20.0000,,,,Fully Issued,Completed
0000044808,HDKJ-20260715-005,Approved,2026-07-15 15:00:45,2026-07-15,0000044807,367-000130,Sample Business Label 766526c9,HD580-007-2603-0.8K,30.0000,2026-07-15 14:57:05,2026-07-16 23:59:59,12.0000,,,,Partially Issued,Sample Business Label f2447e2e
0000044810,KSHA-20260715-001,Approved,2026-07-17 10:41:22,2026-07-15,0000044809,367-000130,Sample Business Label 766526c9,HD580-007-2603-0.8K,5.0000,2026-07-15 15:00:51,2026-07-16 23:59:59,5.0000,,,,Fully Issued,Completed
0000044814,HDKJ-20260716-001,Approved,2026-07-16 09:59:09,2026-07-16,0000044813,590-000064,Full-cycle Agricultural Operation Detection System,,10.0000,2026-07-16 09:56:48,2026-07-17 23:59:59,10.0000,,,,Fully Issued,Completed
0000044816,HDKJ-20260716-002,Approved,2026-07-16 15:04:55,2026-07-16,0000044815,590-000064,Full-cycle Agricultural Operation Detection System,,10.0000,2026-07-16 15:02:24,2026-07-17 23:59:59,10.0000,,,,Fully Issued,Completed
0000044850,HDKJ-20260717-009,Approved,2026-07-17 11:01:48,2026-07-17,0000044849,590-000064,Full-cycle Agricultural Operation Detection System,,8.0000,2026-07-17 10:56:27,2026-07-18 23:59:59,8.0000,,,,Fully Issued,Completed
0000044856,KSHA-20260717-001,Approved,2026-07-17 14:37:10,2026-07-17,0000044855,U00-000080,Beidou Vehicle Telematics Terminal System,TA500-008-2602-3K,900.0000,2026-07-17 14:35:41,2026-07-18 23:59:59,850.0000,,,,Fully Issued,Sample Business Label f2447e2e
0000044858,KSHA-20260717-003,Approved,2026-07-17 14:38:23,2026-07-17,0000044857,U00-000170,Beidou Vehicle Telematics Terminal System,TA400-021-2509-30K,300.0000,2026-07-17 14:35:41,2026-07-18 23:59:59,0.0000,,,,Partially Issued,Started
0000044880,HDKJ-20260720-024,Approved,2026-07-20 08:50:54,2026-07-20,0000044879,367-000097,Sample Business Label e8c4b42d,HD525-001-2503-0.2K,10.0000,2026-07-20 08:46:04,2026-07-21 23:59:59,5.0000,,,,Partially Issued,Sample Business Label f2447e2e
0000044884,HDKJ-20260720-036,Approved,2026-07-20 13:41:02,2026-07-20,0000044883,367-000130,Sample Business Label 766526c9,,2.0000,2026-07-20 13:38:54,2026-07-21 23:59:59,2.0000,,,,Fully Issued,Completed
0000044886,HDKJ-20260720-039,Approved,2026-07-20 14:59:05,2026-07-20,0000044885,590-000064,Full-cycle Agricultural Operation Detection System,,11.0000,2026-07-20 14:55:41,2026-07-21 23:59:59,11.0000,,,,Fully Issued,Completed
0000044939,HDKJ-20260724-002,Approved,2026-07-24 10:04:37,2026-07-24,0000044938,734-000003,Sample Business Label cf4897a8,VH300-001-2602-0.02K,6.0000,2026-07-24 10:03:31,2026-07-25 23:59:59,0.0000,,,,Partially Issued,Started
0000044941,HDKJ-20260724-005,Approved,2026-07-24 10:08:08,2026-07-24,0000044940,734-000001,Sample Business Label 108580c2,VH300-001-2602-0.02K,4.0000,2026-07-24 10:03:31,2026-07-25 23:59:59,0.0000,,,,Partially Issued,Started
0000045004,HDKJ-20260724-006,Approved,2026-07-24 14:32:05,2026-07-24,0000045003,590-000064,Full-cycle Agricultural Operation Detection System,,2.0000,2026-07-24 14:30:33,2026-07-25 23:59:59,2.0000,,,,Fully Issued,Completed
0000045006,HDKJ-20260724-007,Approved,2026-07-24 14:59:30,2026-07-24,0000045005,590-000064,Full-cycle Agricultural Operation Detection System,,100.0000,2026-07-24 14:58:08,2026-07-25 23:59:59,100.0000,,,,Fully Issued,Completed
0000045008,HDKJ-20260724-009,Approved,2026-07-24 15:01:24,2026-07-24,0000045007,590-000064,Full-cycle Agricultural Operation Detection System,,100.0000,2026-07-24 14:58:08,2026-07-25 23:59:59,100.0000,,,,Fully Issued,Completed
0000045053,HDKJ-20260727-004,Approved,2026-07-27 08:39:40,2026-07-27,0000045052,590-000064,Full-cycle Agricultural Operation Detection System,,10.0000,2026-07-27 08:27:25,2026-07-28 23:59:59,10.0000,,,,Fully Issued,Completed
0000045094,KSHA-20260728-002,Approved,2026-07-28 08:37:18,2026-07-28,0000045093,367-000130,Sample Business Label 766526c9,HD580-007-2603-0.8K,22.0000,2026-07-28 08:34:57,2026-07-29 23:59:59,0.0000,,,,Sample Business Label acdff3ad,Started
0000045101,HDKJ-20260728-011,Approved,2026-07-28 13:34:21,2026-07-28,0000045100,590-000072,Full-cycle Agricultural Operation Detection System,,20.0000,2026-07-28 13:32:37,2026-07-29 23:59:59,20.0000,,,,Fully Issued,Completed
0000045122,KSHA-20260730-002,Approved,2026-07-30 15:31:15,2026-07-30,0000045121,U00-000159,Beidou Vehicle Telematics Terminal System,TA400-021-2509-30K,600.0000,2026-07-30 13:23:12,2026-07-31 23:59:59,0.0000,,,,Fully Issued,Started
0000045182,HDKJ-20260804-003,Approved,2026-08-04 13:35:23,2026-08-04,0000045181,590-000064,Full-cycle Agricultural Operation Detection System,,20.0000,2026-08-04 13:33:31,2026-08-05 23:59:59,0.0000,,,,Sample Business Label acdff3ad,Started
0000000307,MO-20250401-000055,Approved,2025-04-01 15:11:39,2025-04-01,0000000306,U00-000080,Beidou Vehicle Telematics Terminal System,,400.0000,2025-04-01 15:10:41,2025-04-02 23:59:59,400.0000,,,,Fully Issued,Completed
0000000701,MO-20250401-000068,Approved,2025-04-01 18:48:50,2025-04-01,0000000700,590-000064,Full-cycle Agricultural Operation Detection System,,32.0000,2025-04-01 16:48:18,2025-04-02 23:59:59,32.0000,,,,Fully Issued,Completed
0000000703,MO-20250401-000077,Approved,2025-04-01 18:43:40,2025-04-01,0000000702,590-000064,Full-cycle Agricultural Operation Detection System,,32.0000,2025-04-01 18:34:52,2025-04-02 23:59:59,32.0000,,,,Fully Issued,Completed
0000000705,MO-20250401-000078,Approved,2025-04-01 19:00:36,2025-04-01,0000000704,590-000073,Full-cycle Agricultural Operation Detection System,,100.0000,2025-04-01 18:55:45,2025-04-02 23:59:59,100.0000,,,,Fully Issued,Completed
0000000707,MO-20250401-000083,Approved,2025-04-01 19:39:30,2025-04-01,0000000706,590-000075,Full-cycle Agricultural Operation Detection System,,1000.0000,2025-04-01 19:35:28,2025-04-02 23:59:59,1000.0000,,,,Fully Issued,Completed
0000000709,MO-20250401-000086,Approved,2025-04-01 19:58:27,2025-04-01,0000000708,590-000073,Full-cycle Agricultural Operation Detection System,,500.0000,2025-04-01 19:55:54,2025-04-02 23:59:59,500.0000,,,,Fully Issued,Completed
0000000711,MO-20250401-000087,Approved,2025-04-01 20:08:56,2025-04-01,0000000710,590-000075,Full-cycle Agricultural Operation Detection System,,90.0000,2025-04-01 20:05:49,2025-04-02 23:59:59,90.0000,,,,Fully Issued,Completed
0000000713,MO-20250401-000088,Approved,2025-04-01 20:18:03,2025-04-01,0000000712,590-000073,Full-cycle Agricultural Operation Detection System,,150.0000,2025-04-01 20:10:24,2025-04-02 23:59:59,150.0000,,,,Fully Issued,Completed
0000000715,MO-20250401-000089,Approved,2025-04-01 20:22:50,2025-04-01,0000000714,590-000064,Full-cycle Agricultural Operation Detection System,,25.0000,2025-04-01 20:18:50,2025-04-02 23:59:59,25.0000,,,,Fully Issued,Completed
0000000717,MO-20250401-000094,Approved,2025-04-01 21:02:19,2025-04-01,0000000716,590-000064,Full-cycle Agricultural Operation Detection System,,15.0000,2025-04-01 20:59:42,2025-04-02 23:59:59,15.0000,,,,Fully Issued,Completed
0000000719,MO-20250401-000096,Approved,2025-04-01 21:25:10,2025-04-01,0000000718,590-000075,Full-cycle Agricultural Operation Detection System,,100.0000,2025-04-01 21:23:18,2025-04-02 23:59:59,100.0000,,,,Fully Issued,Completed
0000000721,MO-20250402-000103,Approved,2025-04-02 08:11:46,2025-04-02,0000000720,590-000074,Full-cycle Agricultural Operation Detection System,,50.0000,2025-04-02 08:09:30,2025-04-03 23:59:59,50.0000,,,,Fully Issued,Completed
0000000723,MO-20250402-000104,Approved,2025-04-02 08:18:58,2025-04-02,0000000722,590-000064,Full-cycle Agricultural Operation Detection System,,30.0000,2025-04-02 08:13:39,2025-04-03 23:59:59,30.0000,,,,Fully Issued,Completed
0000000818,MO-20250402-000115,Approved,2025-04-02 11:24:49,2025-04-02,0000000817,U00-000159,Beidou Vehicle Telematics Terminal System,,1500.0000,2025-04-02 11:23:29,2025-04-03 23:59:59,1500.0000,,,,Fully Issued,Completed
0000000858,KSHA-20250402-003,Approved,2025-04-02 16:08:05,2025-04-02,0000000857,U00-000155,Beidou Vehicle Telematics Terminal System,,500.0000,2025-04-02 16:05:48,2025-04-03 23:59:59,500.0000,,,,Fully Issued,Completed
0000000860,KSHA-20250402-004,Approved,2025-04-02 16:09:52,2025-04-02,0000000859,U00-000160,Beidou Vehicle Telematics Terminal System,,900.0000,2025-04-02 16:08:32,2025-04-03 23:59:59,900.0000,,,,Fully Issued,Completed
0000000867,HDKJ-20250402-014,Approved,2025-04-02 21:31:41,2025-04-02,0000000866,590-000064,Full-cycle Agricultural Operation Detection System,,50.0000,2025-04-02 21:25:47,2025-04-03 23:59:59,50.0000,,,,Fully Issued,Completed
0000000993,KSHA-20250403-002,Approved,2025-04-03 08:37:42,2025-04-03,0000000992,U00-000151,Beidou Vehicle Telematics Terminal System,,400.0000,2025-04-03 08:36:46,2025-04-04 23:59:59,400.0000,,,,Fully Issued,Completed
0000000995,KSHA-20250403-006,Approved,2025-04-03 09:00:45,2025-04-03,0000000994,U00-000161,Beidou Vehicle Telematics Terminal System,,300.0000,2025-04-03 08:58:46,2025-04-04 23:59:59,300.0000,,,,Fully Issued,Completed
0000000997,KSHA-20250403-007,Approved,2025-04-03 09:03:19,2025-04-03,0000000996,U00-000160,Beidou Vehicle Telematics Terminal System,,2000.0000,2025-04-03 09:01:55,2025-04-04 23:59:59,2000.0000,,,,Fully Issued,Completed
0000000999,KSHA-20250403-011,Approved,2025-04-03 09:16:07,2025-04-03,0000000998,U00-000160,Beidou Vehicle Telematics Terminal System,,500.0000,2025-04-03 09:14:57,2025-04-04 23:59:59,500.0000,,,,Fully Issued,Completed
0000002475,KSHA-20250403-018,Approved,2025-04-03 10:21:19,2025-04-03,0000002474,U00-000160,Beidou Vehicle Telematics Terminal System,,310.0000,2025-04-03 10:20:11,2025-04-04 23:59:59,310.0000,,,,Fully Issued,Completed
0000002480,HDKJ-20250403-043,Approved,2025-04-03 16:47:46,2025-04-03,0000002479,590-000064,Full-cycle Agricultural Operation Detection System,,50.0000,2025-04-03 16:45:42,2025-04-04 23:59:59,50.0000,,,,Fully Issued,Completed
0000002482,HDKJ-20250403-045,Approved,2025-04-03 16:51:45,2025-04-03,0000002481,590-000074,Full-cycle Agricultural Operation Detection System,,252.0000,2025-04-03 16:50:36,2025-04-04 23:59:59,252.0000,,,,Fully Issued,Completed
0000002516,HDKJ-20250405-008,Approved,2025-04-05 15:25:21,2025-04-05,0000002515,590-000074,Full-cycle Agricultural Operation Detection System,,78.0000,2025-04-05 15:22:34,2025-04-06 23:59:59,78.0000,,,,Fully Issued,Completed
0000002518,HDKJ-20250405-009,Approved,2025-04-05 15:28:51,2025-04-05,0000002517,590-000074,Full-cycle Agricultural Operation Detection System,,10.0000,2025-04-05 15:27:35,2025-04-06 23:59:59,10.0000,,,,Fully Issued,Completed
0000002615,HDKJ-20250406-001,Approved,2025-04-06 12:21:55,2025-04-06,0000002614,590-000074,Full-cycle Agricultural Operation Detection System,,50.0000,2025-04-06 12:02:29,2025-04-07 23:59:59,50.0000,,,,Fully Issued,Completed
0000002617,HDKJ-20250406-003,Approved,2025-04-06 13:22:07,2025-04-06,0000002616,590-000073,Full-cycle Agricultural Operation Detection System,,40.0000,2025-04-06 13:06:25,2025-04-07 23:59:59,40.0000,,,,Fully Issued,Completed
0000002636,HDKJ-20250407-004,Approved,2025-04-07 09:35:48,2025-04-07,0000002635,590-000064,Full-cycle Agricultural Operation Detection System,,10.0000,2025-04-07 09:18:22,2025-04-08 23:59:59,10.0000,,,,Fully Issued,Completed
0000002638,HDKJ-20250407-005,Approved,2025-04-07 12:12:18,2025-04-07,0000002637,590-000074,Full-cycle Agricultural Operation Detection System,,20.0000,2025-04-07 12:09:10,2025-04-08 23:59:59,20.0000,,,,Fully Issued,Completed
0000002640,HDKJ-20250407-015,Approved,2025-04-07 13:25:17,2025-04-07,0000002639,590-000064,Full-cycle Agricultural Operation Detection System,,26.0000,2025-04-07 13:00:47,2025-04-08 23:59:59,26.0000,,,,Fully Issued,Completed
0000002644,HDKJ-20250407-020,Approved,2025-04-07 14:06:57,2025-04-07,0000002643,590-000073,Full-cycle Agricultural Operation Detection System,,33.0000,2025-04-07 13:53:21,2025-04-08 23:59:59,33.0000,,,,Fully Issued,Completed
0000002646,HDKJ-20250407-021,Approved,2025-04-07 14:07:37,2025-04-07,0000002645,590-000075,Full-cycle Agricultural Operation Detection System,,100.0000,2025-04-07 13:58:48,2025-04-08 23:59:59,100.0000,,,,Fully Issued,Completed
0000002653,HDKJ-20250407-026,Approved,2025-04-07 15:25:40,2025-04-07,0000002652,590-000074,Full-cycle Agricultural Operation Detection System,,100.0000,2025-04-07 15:21:55,2025-04-08 23:59:59,100.0000,,,,Fully Issued,Completed
0000002670,HDKJ-20250408-001,Approved,2025-04-08 08:10:23,2025-04-08,0000002669,590-000064,Full-cycle Agricultural Operation Detection System,,2.0000,2025-04-08 08:04:21,2025-04-09 23:59:59,2.0000,,,,Fully Issued,Completed
0000002672,HDKJ-20250408-004,Approved,2025-04-08 08:24:59,2025-04-08,0000002671,590-000075,Full-cycle Agricultural Operation Detection System,,52.0000,2025-04-08 08:17:25,2025-04-09 23:59:59,52.0000,,,,Fully Issued,Completed
0000002674,HDKJ-20250408-006,Approved,2025-04-08 08:55:24,2025-04-08,0000002673,590-000073,Full-cycle Agricultural Operation Detection System,,20.0000,2025-04-08 08:43:23,2025-04-09 23:59:59,20.0000,,,,Fully Issued,Completed
0000002676,HDKJ-20250408-008,Approved,2025-04-08 10:23:16,2025-04-08,0000002675,590-000064,Full-cycle Agricultural Operation Detection System,,50.0000,2025-04-08 10:21:51,2025-04-09 23:59:59,50.0000,,,,Fully Issued,Completed
0000002678,HDKJ-20250408-009,Approved,2025-04-08 12:20:26,2025-04-08,0000002677,590-000073,Full-cycle Agricultural Operation Detection System,,10.0000,2025-04-08 12:16:40,2025-04-09 23:59:59,10.0000,,,,Fully Issued,Completed
0000002680,HDKJ-20250408-011,Approved,2025-04-08 13:06:26,2025-04-08,0000002679,590-000074,Full-cycle Agricultural Operation Detection System,,50.0000,2025-04-08 13:02:44,2025-04-09 23:59:59,50.0000,,,,Fully Issued,Completed
0000002682,HDKJ-20250408-012,Approved,2025-04-08 13:24:25,2025-04-08,0000002681,590-000074,Full-cycle Agricultural Operation Detection System,,50.0000,2025-04-08 13:18:38,2025-04-09 23:59:59,50.0000,,,,Fully Issued,Completed
