id,billno,biztime,org_name,billtype_name,biztype_name,supplier_number,supplier_name,operatorname,huid_xycg_operatorname,createtime,auditdate,entry_id,material_number,material_name,qty,taxrate,tax_price,deliverdate,srcbillentryid,srcbillid,srcbillnumber,invqty,returnqty,actqty,rowclosestatus_title,rowterminatestatus_title
0000044315,02-KSHA-CGDD-260603-015155,2026-06-03,Sample Business Label 9b7caaa6,Sample Business Label f7493649,Sample Business Label 2783382e,02104042,Sample Business Label b1b4169e,Sample Business Label 63ab3236,Sample Business Label 97c6f6d8,2026-06-03 09:33:45,2026-06-03 14:35:21,0000044316,260-000064,Sample Business Label 023be754,200.00,13.00,0,2026-06-03,0000044302,0000044303,WWGD-20260602-000604,168.00,0.00,168.00,Normal,Normal
0000044310,01-HDKJ-CGDD-260602-015147,2026-06-02,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,51204043,Sample Business Label ca46fff9,Sample Business Label 6e587027,Sample Business Label d58e57e9,2026-06-02 13:54:19,2026-06-02 14:32:06,0000044312,165-001951,Sample Business Label d40397be,320.00,13.00,0,2026-06-29,0000044279,0000044273,CGSQ-260601-000007,320.00,0.00,320.00,Closed,Normal
0000044310,01-HDKJ-CGDD-260602-015147,2026-06-02,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,51204043,Sample Business Label ca46fff9,Sample Business Label 6e587027,Sample Business Label d58e57e9,2026-06-02 13:54:19,2026-06-02 14:32:06,0000044311,165-001268,Sample Business Label c7e76260,390.00,13.00,0,2026-06-15,0000044191,0000044190,CGSQ-260528-000030,390.00,0.00,390.00,Closed,Normal
0000044308,01-HDKJ-CGDD-260602-015142,2026-06-02,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,76904018,Sample Business Label faa4b9bf,Sample Business Label 6e587027,Sample Business Label 7688602a,2026-06-02 11:09:33,2026-06-03 10:37:56,0000044309,994-000350,Sample Business Label e204d7a1,2500.00,13.00,0,2026-05-30,0000043540,0000043543,CGSQ-260519-000016,2500.00,0.00,2500.00,Closed,Normal
0000044304,01-HDKJ-CGDD-260602-015131,2026-06-02,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,75501068,Sample Business Label 0cab3f4b,Sample Business Label 354c0ad9,Sample Business Label ea00b354,2026-06-02 10:01:08,2026-06-02 11:15:10,0000044306,795-000635,Sample Business Label 0cda3477,350.00,13.00,0,2026-06-15,0000044287,0000044273,CGSQ-260601-000007,350.00,0.00,350.00,Closed,Normal
0000044304,01-HDKJ-CGDD-260602-015131,2026-06-02,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,75501068,Sample Business Label 0cab3f4b,Sample Business Label 354c0ad9,Sample Business Label ea00b354,2026-06-02 10:01:08,2026-06-02 11:15:10,0000044305,795-000636,Sample Business Label 9604cd9e,350.00,13.00,0,2026-06-15,0000044288,0000044273,CGSQ-260601-000007,350.00,0.00,350.00,Closed,Normal
0000044304,01-HDKJ-CGDD-260602-015131,2026-06-02,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,75501068,Sample Business Label 0cab3f4b,Sample Business Label 354c0ad9,Sample Business Label ea00b354,2026-06-02 10:01:08,2026-06-02 11:15:10,0000044307,165-001680,Sample Business Label f27a745e,350.00,13.00,0,2026-06-15,0000044291,0000044273,CGSQ-260601-000007,350.00,0.00,350.00,Closed,Normal
0000044268,01-HDKJ-CGDD-260601-015126,2026-06-01,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,2604-75503-0613,Sample Business Label 1fa2c815,Sample Business Label 63ab3236,Sample Business Label 8a4a5d45,2026-06-01 13:37:30,2026-06-01 16:08:16,0000044269,725-000174,Sample Business Label 05087a91,6000.00,13.00,0,2026-07-10,0000044173,0000044136,CGSQ-260528-000015,0.00,0.00,0.00,Normal,Normal
0000044268,01-HDKJ-CGDD-260601-015126,2026-06-01,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,2604-75503-0613,Sample Business Label 1fa2c815,Sample Business Label 63ab3236,Sample Business Label 8a4a5d45,2026-06-01 13:37:30,2026-06-01 16:08:16,0000044270,725-000019,Sample Business Label 05087a91,10000.00,13.00,0,2026-07-10,0000044155,0000044136,CGSQ-260528-000015,0.00,0.00,0.00,Normal,Normal
0000044267,01-HDKJ-CGDD-260601-015118,2026-06-01,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,51403024,Sample Business Label f07ec120,Sample Business Label 354c0ad9,Sample Business Label ea00b354,2026-06-01 11:11:10,2026-06-01 14:27:15,0000044266,849-001278,Sample Business Label 60c00c73,120.00,13.00,0,2026-06-02,0000044067,0000044066,CGSQ-260525-000006,120.00,0.00,120.00,Closed,Normal
0000044263,01-HDKJ-CGDD-260601-015117,2026-06-01,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,75504071,Sample Business Label 820f8e72,Sample Business Label 354c0ad9,Sample Business Label be6aae72,2026-06-01 11:08:41,2026-06-01 14:27:19,0000044260,165-001095,Sample Business Label a0608b5f,9000.00,13.00,0,2026-07-10,0000044164,0000044136,CGSQ-260528-000015,9000.00,0.00,9000.00,Closed,Normal
0000044263,01-HDKJ-CGDD-260601-015117,2026-06-01,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,75504071,Sample Business Label 820f8e72,Sample Business Label 354c0ad9,Sample Business Label be6aae72,2026-06-01 11:08:41,2026-06-01 14:27:19,0000044264,165-001096,Sample Business Label 0bc87af6,9000.00,13.00,0,2026-07-10,0000044165,0000044136,CGSQ-260528-000015,9000.00,0.00,9000.00,Closed,Normal
0000044263,01-HDKJ-CGDD-260601-015117,2026-06-01,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,75504071,Sample Business Label 820f8e72,Sample Business Label 354c0ad9,Sample Business Label be6aae72,2026-06-01 11:08:41,2026-06-01 14:27:19,0000044261,165-001158,Sample Business Label 72068dc7,9000.00,13.00,0,2026-07-10,0000044166,0000044136,CGSQ-260528-000015,9000.00,0.00,9000.00,Closed,Normal
0000044263,01-HDKJ-CGDD-260601-015117,2026-06-01,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,75504071,Sample Business Label 820f8e72,Sample Business Label 354c0ad9,Sample Business Label be6aae72,2026-06-01 11:08:41,2026-06-01 14:27:19,0000044265,165-001094,Sample Business Label ef8d4c5a,7000.00,13.00,0,2026-07-10,0000044172,0000044136,CGSQ-260528-000015,7000.00,0.00,7000.00,Closed,Normal
0000044263,01-HDKJ-CGDD-260601-015117,2026-06-01,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,75504071,Sample Business Label 820f8e72,Sample Business Label 354c0ad9,Sample Business Label be6aae72,2026-06-01 11:08:41,2026-06-01 14:27:19,0000044262,165-001159,Sample Business Label 4a00fa6a,4000.00,13.00,0,2026-07-10,0000044178,0000044136,CGSQ-260528-000015,4000.00,0.00,4000.00,Closed,Normal
0000044254,02-KSHA-CGDD-260529-015111,2026-05-29,Sample Business Label 9b7caaa6,Production Project Purchase Order,Material Purchase,0250092,Sample Business Label 240be565,Sample Business Label 6e587027,Sample Business Label 7688602a,2026-05-29 17:02:30,2026-06-09 10:44:17,0000044255,363-000510,Sample Business Label 4650b85d,20.00,13.00,0,2026-06-18,0000044252,0000044253,CGSQ-260529-000010,20.00,0.00,20.00,Closed,Normal
0000044248,01-HDKJ-CGDD-260529-015103,2026-05-29,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,02102069,Sample Business Label 278d1972,Sample Business Label 63ab3236,Sample Business Label 97c6f6d8,2026-05-29 14:22:47,2026-05-29 20:38:09,0000044249,972-000802,Sample Business Label 041d51c3,1250.00,13.00,0,2026-07-10,0000044181,0000044136,CGSQ-260528-000015,0.00,0.00,0.00,Normal,Normal
0000044246,01-HDKJ-CGDD-260529-015102,2026-05-29,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,75501018,Sample Business Label f4ed0cdc,Sample Business Label 63ab3236,Sample Business Label 8a4a5d45,2026-05-29 14:22:44,2026-06-01 12:12:07,0000044247,725-000165,Sample Business Label 2b6aed53,1800.00,13.00,0,2026-07-10,0000044180,0000044136,CGSQ-260528-000015,0.00,0.00,0.00,Normal,Normal
0000044244,01-HDKJ-CGDD-260529-015101,2026-05-29,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,75502058,Sample Business Label 615560e3,Sample Business Label 63ab3236,Sample Business Label 97c6f6d8,2026-05-29 14:22:41,2026-05-29 20:38:49,0000044245,972-000432,Sample Business Label 3f592a1e,3000.00,13.00,0,2026-07-10,0000044179,0000044136,CGSQ-260528-000015,3000.00,0.00,3000.00,Closed,Normal
0000044242,01-HDKJ-CGDD-260529-015100,2026-05-29,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,02700014,Sample Business Label ea3a4fc0,Sample Business Label 63ab3236,Sample Business Label 97c6f6d8,2026-05-29 14:22:39,2026-05-30 16:29:57,0000044243,972-000674,Sample Business Label c11fd6ce,4500.00,13.00,0,2026-07-10,0000044177,0000044136,CGSQ-260528-000015,0.00,0.00,0.00,Normal,Normal
0000044240,01-HDKJ-CGDD-260529-015099,2026-05-29,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,75504065,Sample Business Label 245e19b8,Sample Business Label 63ab3236,Sample Business Label 97c6f6d8,2026-05-29 14:22:38,2026-05-30 16:30:01,0000044241,972-000535,CPU,5950.00,13.00,0,2026-07-10,0000044175,0000044136,CGSQ-260528-000015,0.00,0.00,0.00,Normal,Normal
0000044238,01-HDKJ-CGDD-260529-015098,2026-05-29,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,02502001,Sample Business Label ae86739f,Sample Business Label 63ab3236,Sample Business Label 4b9d5da4,2026-05-29 14:22:36,2026-05-29 20:15:39,0000044239,454-000200,Sample Business Label 2b176d5b,6000.00,13.00,0,2026-07-10,0000044174,0000044136,CGSQ-260528-000015,0.00,0.00,0.00,Normal,Normal
0000044234,01-HDKJ-CGDD-260529-015097,2026-05-29,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,75504068,Sample Business Label 88fa0741,Sample Business Label 63ab3236,Sample Business Label 8a4a5d45,2026-05-29 14:22:34,2026-06-01 12:14:11,0000044235,321-000234,Sample Business Label b7e47aa9,9280.00,13.00,0,2026-07-01,0000044169,0000044136,CGSQ-260528-000015,9280.00,0.00,9280.00,Closed,Normal
0000044234,01-HDKJ-CGDD-260529-015097,2026-05-29,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,75504068,Sample Business Label 88fa0741,Sample Business Label 63ab3236,Sample Business Label 8a4a5d45,2026-05-29 14:22:34,2026-06-01 12:14:11,0000044236,321-000233,Sample Business Label 509b79c8,8810.00,13.00,0,2026-07-01,0000044168,0000044136,CGSQ-260528-000015,8810.00,0.00,8810.00,Closed,Normal
0000044234,01-HDKJ-CGDD-260529-015097,2026-05-29,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,75504068,Sample Business Label 88fa0741,Sample Business Label 63ab3236,Sample Business Label 8a4a5d45,2026-05-29 14:22:34,2026-06-01 12:14:11,0000044237,321-000324,YN300E_801_U113_P3_PCB,9000.00,13.00,0,2026-07-10,0000044167,0000044136,CGSQ-260528-000015,9000.00,0.00,9000.00,Closed,Normal
0000044232,01-HDKJ-CGDD-260529-015096,2026-05-29,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,2508-02102-0243,Sample Business Label f0b53f83,Sample Business Label 63ab3236,Sample Business Label 97c6f6d8,2026-05-29 14:22:33,2026-05-29 20:37:42,0000044233,589-000020,Sample Business Label 99bd4951,9000.00,13.00,0,2026-07-10,0000044163,0000044136,CGSQ-260528-000015,0.00,0.00,0.00,Normal,Normal
0000044230,01-HDKJ-CGDD-260529-015095,2026-05-29,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,2506-75502-0178,Sample Business Label 1644aa1c,Sample Business Label 63ab3236,Sample Business Label 97c6f6d8,2026-05-29 14:22:31,2026-05-29 20:37:40,0000044231,972-000534,Sample Business Label 922e7606,10000.00,13.00,0,2026-07-10,0000044160,0000044136,CGSQ-260528-000015,0.00,0.00,0.00,Normal,Normal
0000044228,01-HDKJ-CGDD-260529-015094,2026-05-29,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,75502049,Sample Business Label 924661e3,Sample Business Label 63ab3236,Sample Business Label 8a4a5d45,2026-05-29 14:22:28,2026-06-01 12:20:10,0000044229,725-000342,Sample Business Label 2b6aed53,13800.00,13.00,0,2026-07-10,0000044152,0000044136,CGSQ-260528-000015,0.00,0.00,0.00,Normal,Normal
0000044226,01-HDKJ-CGDD-260529-015093,2026-05-29,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,2507-75502-0226,Sample Business Label 5433c608,Sample Business Label 63ab3236,Sample Business Label 8a4a5d45,2026-05-29 14:22:26,2026-06-01 12:13:06,0000044227,725-000114,Sample Business Label 05087a91,20000.00,13.00,0,2026-07-10,0000044149,0000044136,CGSQ-260528-000015,0.00,0.00,0.00,Closed,Normal
0000044224,01-HDKJ-CGDD-260529-015092,2026-05-29,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,5120228,Sample Business Label bae5fb24,Sample Business Label 63ab3236,Sample Business Label 4a589da7,2026-05-29 14:22:23,2026-05-29 21:07:49,0000044225,364-000050,Sample Business Label ffd579e9,24000.00,13.00,0,2026-07-10,0000044148,0000044136,CGSQ-260528-000015,0.00,0.00,0.00,Normal,Normal
0000044218,01-HDKJ-CGDD-260529-015091,2026-05-29,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,02104096,Sample Business Label 07fe828d,Sample Business Label 63ab3236,Sample Business Label 4b9d5da4,2026-05-29 14:22:21,2026-05-29 20:15:37,0000044219,733-000153,Sample Business Label 26a99aed,4500.00,13.00,0,2026-07-10,0000044176,0000044136,CGSQ-260528-000015,4500.00,0.00,4500.00,Closed,Normal
0000044218,01-HDKJ-CGDD-260529-015091,2026-05-29,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,02104096,Sample Business Label 07fe828d,Sample Business Label 63ab3236,Sample Business Label 4b9d5da4,2026-05-29 14:22:21,2026-05-29 20:15:37,0000044220,733-000152,Sample Business Label 34671b0e,8000.00,13.00,0,2026-07-10,0000044171,0000044136,CGSQ-260528-000015,8000.00,0.00,8000.00,Closed,Normal
0000044218,01-HDKJ-CGDD-260529-015091,2026-05-29,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,02104096,Sample Business Label 07fe828d,Sample Business Label 63ab3236,Sample Business Label 4b9d5da4,2026-05-29 14:22:21,2026-05-29 20:15:37,0000044221,733-000151,Sample Business Label 1ef5a5d1,9000.00,13.00,0,2026-07-10,0000044162,0000044136,CGSQ-260528-000015,9000.00,0.00,9000.00,Closed,Normal
0000044218,01-HDKJ-CGDD-260529-015091,2026-05-29,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,02104096,Sample Business Label 07fe828d,Sample Business Label 63ab3236,Sample Business Label 4b9d5da4,2026-05-29 14:22:21,2026-05-29 20:15:37,0000044222,733-000129,Sample Business Label 43b7aeb5,15000.00,13.00,0,2026-07-10,0000044151,0000044136,CGSQ-260528-000015,15000.00,0.00,15000.00,Closed,Normal
0000044218,01-HDKJ-CGDD-260529-015091,2026-05-29,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,02104096,Sample Business Label 07fe828d,Sample Business Label 63ab3236,Sample Business Label 4b9d5da4,2026-05-29 14:22:21,2026-05-29 20:15:37,0000044223,733-000117,Sample Business Label 43b7aeb5,30000.00,13.00,0,2026-07-10,0000044146,0000044136,CGSQ-260528-000015,30000.00,0.00,30000.00,Closed,Normal
0000044216,01-HDKJ-CGDD-260529-015090,2026-05-29,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,76901010,Sample Business Label 96c5841a,Sample Business Label 63ab3236,Sample Business Label 4a589da7,2026-05-29 14:22:19,2026-05-29 20:16:51,0000044217,895-000012,Sample Business Label 318d6f74,37100.00,13.00,0,2026-07-10,0000044145,0000044136,CGSQ-260528-000015,0.00,0.00,0.00,Normal,Normal
0000044208,01-HDKJ-CGDD-260529-015089,2026-05-29,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,75501084,Sample Business Label 76cbb941,Sample Business Label 63ab3236,Sample Business Label 8a4a5d45,2026-05-29 14:22:17,2026-06-01 12:12:08,0000044209,356-000276,Sample Business Label c26f86b5,9000.00,13.00,0,2026-07-10,0000044161,0000044136,CGSQ-260528-000015,0.00,0.00,0.00,Normal,Normal
0000044208,01-HDKJ-CGDD-260529-015089,2026-05-29,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,75501084,Sample Business Label 76cbb941,Sample Business Label 63ab3236,Sample Business Label 8a4a5d45,2026-05-29 14:22:17,2026-06-01 12:12:08,0000044210,356-000278,Sample Business Label ec21c627,10000.00,13.00,0,2026-07-10,0000044158,0000044136,CGSQ-260528-000015,0.00,0.00,0.00,Normal,Normal
0000044208,01-HDKJ-CGDD-260529-015089,2026-05-29,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,75501084,Sample Business Label 76cbb941,Sample Business Label 63ab3236,Sample Business Label 8a4a5d45,2026-05-29 14:22:17,2026-06-01 12:12:08,0000044211,356-000275,Sample Business Label f04a7bcc,10000.00,13.00,0,2026-07-10,0000044157,0000044136,CGSQ-260528-000015,0.00,0.00,0.00,Normal,Normal
0000044208,01-HDKJ-CGDD-260529-015089,2026-05-29,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,75501084,Sample Business Label 76cbb941,Sample Business Label 63ab3236,Sample Business Label 8a4a5d45,2026-05-29 14:22:17,2026-06-01 12:12:08,0000044212,770-000146,Sample Business Label a581a237,10000.00,13.00,0,2026-07-10,0000044154,0000044136,CGSQ-260528-000015,0.00,0.00,0.00,Normal,Normal
0000044208,01-HDKJ-CGDD-260529-015089,2026-05-29,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,75501084,Sample Business Label 76cbb941,Sample Business Label 63ab3236,Sample Business Label 8a4a5d45,2026-05-29 14:22:17,2026-06-01 12:12:08,0000044213,356-000341,Sample Business Label ce49d741,10000.00,13.00,0,2026-07-10,0000044153,0000044136,CGSQ-260528-000015,0.00,0.00,0.00,Normal,Normal
0000044208,01-HDKJ-CGDD-260529-015089,2026-05-29,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,75501084,Sample Business Label 76cbb941,Sample Business Label 63ab3236,Sample Business Label 8a4a5d45,2026-05-29 14:22:17,2026-06-01 12:12:08,0000044214,356-000274,Sample Business Label ea5b3b2d,19000.00,13.00,0,2026-07-10,0000044150,0000044136,CGSQ-260528-000015,0.00,0.00,0.00,Normal,Normal
0000044208,01-HDKJ-CGDD-260529-015089,2026-05-29,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,75501084,Sample Business Label 76cbb941,Sample Business Label 63ab3236,Sample Business Label 8a4a5d45,2026-05-29 14:22:17,2026-06-01 12:12:08,0000044215,849-000037,Sample Business Label 65b45af3,53000.00,13.00,0,2026-07-10,0000044142,0000044136,CGSQ-260528-000015,0.00,0.00,0.00,Normal,Normal
0000044199,01-HDKJ-CGDD-260529-015088,2026-05-29,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,59202002,Sample Business Label 20699480,Sample Business Label 63ab3236,Sample Business Label 8a4a5d45,2026-05-29 14:22:15,2026-06-01 12:13:10,0000044200,539-000040,Sample Business Label b85ec631,10000.00,13.00,0,2026-07-10,0000044159,0000044136,CGSQ-260528-000015,0.00,0.00,0.00,Normal,Normal
0000044199,01-HDKJ-CGDD-260529-015088,2026-05-29,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,59202002,Sample Business Label 20699480,Sample Business Label 63ab3236,Sample Business Label 8a4a5d45,2026-05-29 14:22:15,2026-06-01 12:13:10,0000044201,725-000104,Sample Business Label 05087a91,10000.00,13.00,0,2026-07-10,0000044156,0000044136,CGSQ-260528-000015,0.00,0.00,0.00,Normal,Normal
0000044199,01-HDKJ-CGDD-260529-015088,2026-05-29,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,59202002,Sample Business Label 20699480,Sample Business Label 63ab3236,Sample Business Label 8a4a5d45,2026-05-29 14:22:15,2026-06-01 12:13:10,0000044202,539-000006,Sample Business Label b85ec631,30000.00,13.00,0,2026-07-10,0000044147,0000044136,CGSQ-260528-000015,30000.00,0.00,30000.00,Closed,Normal
0000044199,01-HDKJ-CGDD-260529-015088,2026-05-29,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,59202002,Sample Business Label 20699480,Sample Business Label 63ab3236,Sample Business Label 8a4a5d45,2026-05-29 14:22:15,2026-06-01 12:13:10,0000044203,725-000170,Sample Business Label 05087a91,44000.00,13.00,0,2026-07-10,0000044144,0000044136,CGSQ-260528-000015,0.00,0.00,0.00,Normal,Normal
0000044199,01-HDKJ-CGDD-260529-015088,2026-05-29,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,59202002,Sample Business Label 20699480,Sample Business Label 63ab3236,Sample Business Label 8a4a5d45,2026-05-29 14:22:15,2026-06-01 12:13:10,0000044204,539-000005,Sample Business Label b85ec631,50000.00,13.00,0,2026-07-10,0000044143,0000044136,CGSQ-260528-000015,0.00,0.00,0.00,Normal,Normal
0000044199,01-HDKJ-CGDD-260529-015088,2026-05-29,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,59202002,Sample Business Label 20699480,Sample Business Label 63ab3236,Sample Business Label 8a4a5d45,2026-05-29 14:22:15,2026-06-01 12:13:10,0000044205,539-000002,Sample Business Label b85ec631,100000.00,13.00,0,2026-07-10,0000044141,0000044136,CGSQ-260528-000015,0.00,0.00,0.00,Normal,Normal
0000044199,01-HDKJ-CGDD-260529-015088,2026-05-29,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,59202002,Sample Business Label 20699480,Sample Business Label 63ab3236,Sample Business Label 8a4a5d45,2026-05-29 14:22:15,2026-06-01 12:13:10,0000044206,539-000003,Sample Business Label b85ec631,110000.00,13.00,0,2026-07-10,0000044140,0000044136,CGSQ-260528-000015,0.00,0.00,0.00,Normal,Normal
0000044199,01-HDKJ-CGDD-260529-015088,2026-05-29,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,59202002,Sample Business Label 20699480,Sample Business Label 63ab3236,Sample Business Label 8a4a5d45,2026-05-29 14:22:15,2026-06-01 12:13:10,0000044207,539-000008,Sample Business Label b85ec631,970000.00,13.00,0,2026-07-10,0000044138,0000044136,CGSQ-260528-000015,0.00,0.00,0.00,Normal,Normal
0000044196,01-HDKJ-CGDD-260529-015087,2026-05-29,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,2604-75503-0613,Sample Business Label 1fa2c815,Sample Business Label 63ab3236,Sample Business Label 8a4a5d45,2026-05-29 14:22:13,2026-06-01 11:20:53,0000044197,539-000022,Sample Business Label b85ec631,175000.00,13.00,0,2026-07-10,0000044139,0000044136,CGSQ-260528-000015,0.00,0.00,0.00,Normal,Normal
0000044196,01-HDKJ-CGDD-260529-015087,2026-05-29,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,2604-75503-0613,Sample Business Label 1fa2c815,Sample Business Label 63ab3236,Sample Business Label 8a4a5d45,2026-05-29 14:22:13,2026-06-01 11:20:53,0000044198,539-000001,Sample Business Label b85ec631,1140000.00,13.00,0,2026-07-10,0000044137,0000044136,CGSQ-260528-000015,0.00,0.00,0.00,Normal,Normal
0000044194,01-HDKJ-CGDD-260529-015086,2026-05-29,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,02002016,Sample Business Label 3a97805b,Sample Business Label 63ab3236,Sample Business Label 97c6f6d8,2026-05-29 14:22:10,2026-05-29 20:16:29,0000044195,182-000025,Sample Business Label f8a181bc,2600.00,13.00,0,2026-06-25,0000044024,0000044007,CGSQ-260522-000019,2600.00,0.00,2600.00,Closed,Normal
0000044192,01-HDKJ-CGDD-260529-015081,2026-05-29,Sample Business Label 986f8dd6,Sample Business Label c8e4a0e5,Material Purchase,76901001,Sample Business Label 4c0cda48,Sample Business Label 6e587027,Sample Business Label be6aae72,2026-05-29 10:45:09,2026-05-29 11:48:02,0000044193,165-003204,Sample Business Label fc8c9d87,20.00,13.00,0,2026-05-16,0000043197,0000043192,CGSQ-260516-000005,0.00,0.00,0.00,Normal,Normal
0000044188,01-HDKJ-CGDD-260528-015074,2026-05-28,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,51204043,Sample Business Label ca46fff9,Sample Business Label 6e587027,Sample Business Label d58e57e9,2026-05-28 17:49:23,2026-05-28 19:30:06,0000044186,165-001161,Sample Business Label 373befb9,1385.00,13.00,0,2026-06-15,0000044182,0000044185,CGSQ-260528-000019,0.00,0.00,0.00,Normal,Normal
0000044188,01-HDKJ-CGDD-260528-015074,2026-05-28,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,51204043,Sample Business Label ca46fff9,Sample Business Label 6e587027,Sample Business Label d58e57e9,2026-05-28 17:49:23,2026-05-28 19:30:06,0000044189,165-001267,Sample Business Label 74ec2b9b,390.00,13.00,0,2026-06-15,0000044183,0000044185,CGSQ-260528-000019,390.00,0.00,390.00,Closed,Normal
0000044188,01-HDKJ-CGDD-260528-015074,2026-05-28,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,51204043,Sample Business Label ca46fff9,Sample Business Label 6e587027,Sample Business Label d58e57e9,2026-05-28 17:49:23,2026-05-28 19:30:06,0000044187,165-001269,Sample Business Label 9256e8e2,390.00,13.00,0,2026-06-15,0000044184,0000044185,CGSQ-260528-000019,390.00,0.00,390.00,Closed,Normal
0000044134,01-HDKJ-CGDD-260528-015070,2026-05-28,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,75504068,Sample Business Label 88fa0741,Sample Business Label 63ab3236,Sample Business Label 8a4a5d45,2026-05-28 15:20:48,2026-05-29 08:14:16,0000044135,321-000431,Sample Business Label fc855348,660.00,13.00,0,2026-06-26,0000044132,0000044131,CGSQ-260527-000005,660.00,0.00,660.00,Closed,Normal
0000044130,01-HDKJ-CGDD-260527-015059,2026-05-27,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,2604-75503-0613,Sample Business Label 1fa2c815,Sample Business Label 7406d233,Sample Business Label 8a4a5d45,2026-05-27 14:20:53,2026-05-27 15:34:37,0000044129,725-000012,Sample Business Label 05087a91,480000.00,13.00,0,2026-06-12,0000044128,0000044127,CGSQ-260527-000003,363239.50,116170.00,247069.50,Normal,Normal
0000044125,01-HDKJ-CGDD-260527-015053,2026-05-27,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,2604-75503-0613,Sample Business Label 1fa2c815,Sample Business Label 63ab3236,Sample Business Label 8a4a5d45,2026-05-27 13:38:19,2026-05-27 15:53:04,0000044126,725-000222,Sample Business Label 05087a91,850.00,13.00,0,2026-09-01,0000044120,0000044119,CGSQ-260526-000007,0.00,0.00,0.00,Normal,Normal
0000044121,01-HDKJ-CGDD-260527-015050,2026-05-27,Sample Business Label 986f8dd6,Sample Business Label ff4239b5,Material Purchase,02104101,Sample Business Label 2aabe7c8,Sample Business Label cbeb2df3,Sample Business Label cbeb2df3,2026-05-27 09:31:38,2026-05-28 09:44:49,0000044122,182-000029,Sample Business Label 4f240aa0,2700.00,13.00,0,2026-05-27,0,0,,2700.00,0.00,2700.00,Closed,Normal
